E4:EDA_mean,E4:EDA_median,E4:EDA_variance,E4:EDA_skewness,E4:EDA_kurtosis,E4:EDA_d1mean,E4:EDA_d2mean,E4:SCL_amp,E4:SCL_sd,E4:SCL_mean,E4:SCL_median,E4:SCL_max,E4:SCL_min,E4:SCR_range,E4:SCR_max,E4:SCR_min,E4:SCR_mean,E4:EDA_max,E4:EDA_min,E4:EDA_range,E4:SCL_range,E4:EDA_d1max,E4:EDA_d1min,E4:EDA_d1sd,E4:EDA_d1range,E4:EDA_d2max,E4:EDA_d2min,E4:EDA_d2sd,E4:EDA_d2range,E4:EDA_sd,E4:SCR_amp_norm,E4:EDA_PSD1,E4:EDA_PSD2,E4:EDA_PSD3,task,stage,Topic,PID
-0.5448148110185186,-0.545851,-1.0420945116043578e-05,0.740881570255451,0.1045228322268827,3.933953703703608e-05,1.966976851853119e-05,-0.1371006451941074,-0.0013247614391299,-0.5448446149214895,-0.5449718406288478,-0.5466756979658125,-0.542660539797398,-0.0028971490960297,-0.0018169969333702,0.0010801521626594,5.327632442269377e-05,-0.5446718266666666,-0.54455226,-0.0001195666666666,-0.0040151581684144,9.3976666666648e-05,0.0,1.8336253933489496e-05,9.3976666666648e-05,4.6988333333348e-05,0.0,9.168126966742022e-06,4.6988333333348e-05,-6.045433458657271e-05,0.0,-1.0,-1.0,-1.0,11,3,725.0,PA10
-0.5453850810185186,-0.545851,-1.4107303031714224e-05,0.8749906495192259,0.3510962189661319,0.000554912037037,0.0002774560185185,-0.1373265166744196,-0.0014486590368232,-0.545748100842738,-0.5458723529515626,-0.5477731197322566,-0.5433815167620668,-0.0028660913719018,-0.0018943726878201,0.0009717186840816,-4.375250368669196e-05,-0.5445696666666666,-0.5454235,0.0008538333333333,-0.0043916029701898,0.0004269166666666,0.0,7.668714756479782e-05,0.0004269166666666,0.0002134583333333,0.0,3.834357378239891e-05,0.0002134583333333,0.0003275696770346,0.0,-1.0,-1.0,-1.0,11,4,725.0,PA10
-0.5474895810185186,-0.548413,-1.2646562264977796e-05,2.741214859846287,3.991636735943168,5.166203703703216e-05,2.583101851852927e-05,-0.1377235661506095,-0.0013991822587857,-0.5473362987474979,-0.5474688171218445,-0.5492732811843203,-0.5450318379393739,-0.0030179330001033,-0.0020382894462826,0.0009796435538206,-9.77810608233098e-05,-0.5474976666666665,-0.5470705,-0.0004271666666666,-0.0042414432449463,-3.058333333334285e-05,0.0,-3.1098468734124262e-06,-3.058333333334285e-05,-1.5291666666642853e-05,0.0,-1.5549234367133574e-06,-1.5291666666642853e-05,-0.000145807713148,0.0,-1.0,-1.0,-1.0,12,0,314.0,PA10
-0.5537983622685186,-0.554819,-1.209039886635858e-05,1.415449478824031,-0.2424583149034891,4.5943287037040455e-05,2.2971643518537385e-05,-0.1393697933723855,-0.0013610932630891,-0.5539212076346018,-0.5540506161931489,-0.5558044366190686,-0.5516790175545415,-0.0029004179923354,-0.0018472101041361,0.0010532078881992,2.9206570145180404e-05,-0.5537206666666666,-0.5533849999999999,-0.0003356666666666,-0.0041254190645272,6.091666666665714e-05,0.0,-1.7999450760719863e-06,6.091666666665714e-05,3.045833333335715e-05,0.0,-8.999725380364666e-07,3.045833333335715e-05,-0.0001193172739056,0.0,-1.0,-1.0,-1.0,12,1,314.0,PA10
-0.5415410810185186,-0.542007,-1.4411429129513731e-05,-0.2351647039147689,4.687314605940664,-0.0001456348379629,-7.28174189814197e-05,-0.136130302602056,-0.001298463363913,-0.5409632445532837,-0.5410746396131281,-0.542777112546039,-0.5388414966268351,-0.0029592412015945,-0.0019376387308825,0.0010216024707119,-3.0089253829056216e-05,-0.5420066666666666,-0.54061875,-0.0013879166666666,-0.003935615919204,-0.0005338333333333,0.0,-0.0002355214975446,-0.0005338333333333,-0.0002669166666666,0.0,-0.0001177607487723,-0.0002669166666666,-0.0005122856274588,0.0,-1.0,-1.0,-1.0,12,2,314.0,PA10
-0.5476499560185186,-0.547132,-3.169612115009309e-06,0.0587522363922033,-0.1453348281419111,0.0002118763227513,0.0001059381613756,-0.1379739800197009,-0.0011415598499011,-0.5483379542238634,-0.5484678810796082,-0.5498913414241674,-0.5464258590349572,-0.0022841247846074,-0.0006729170172614,0.001611207767346,0.0009502664826763,-0.5471316666666667,-0.5479859285714286,0.0008542619047619,-0.0034654823892103,0.0003357023809523,0.0,0.0001114261522636,0.0003357023809523,0.0001678511904761,0.0,5.571307613183897e-05,0.0001678511904761,0.0002867706364705,0.0,-1.0,-1.0,-1.0,12,5,314.0,PA10
-0.3800902060185186,-0.380579,-1.356681330131088e-05,1.481730261826441,-0.4999086435381321,9.741203703704025e-05,4.87060185185344e-05,-0.0959361237640404,-0.0013935427100783,-0.3801865292012215,-0.3803162670907675,-0.3821184122309041,-0.3778948292833598,-0.0029210705132139,-0.0019081347123935,0.0010129358008203,-3.4982759400142844e-06,-0.3798466666666665,-0.3797855,-6.116666666664291e-05,-0.0042235829475443,0.0002439166666666,0.0,7.157488383401581e-05,0.0002439166666666,0.0001219583333333,0.0,3.5787441916986465e-05,0.0001219583333333,-3.588735103347435e-05,0.0,-1.0,-1.0,-1.0,2,0,419.0,PA10
-0.3908570552832244,-0.390828,9.092576318645097e-06,0.8744946634123065,-1.3925204047795567,0.0001169396105664,5.84698052832315e-05,-0.0987958779644696,-0.0012993423376408,-0.3916255460029382,-0.3917528922298363,-0.393417649543666,-0.3894800308048329,-0.0024582317547836,-0.0008842526780833,0.0015739790767003,0.0007769881990322,-0.3905643431372548,-0.3907401176470588,0.0001757745098039,-0.0039376187388331,0.0002197696078431,0.0,6.021090723620728e-05,0.0002197696078431,0.0001098848039215,0.0,3.0105453618102903e-05,0.0001098848039215,8.678311839977708e-05,2.043877872782941e-05,-1.0,-1.0,-1.0,2,1,419.0,PA10
-0.3809137060185186,-0.38186,-1.4042212904513738e-05,0.8665929609601952,-0.1084434116837238,-6.557233796295598e-05,-3.278616898145911e-05,-0.0960768948795569,-0.001337544101082,-0.3807496136632874,-0.3808663401189949,-0.3826152271893903,-0.3785602697124559,-0.0029926610202393,-0.0020204692429392,0.0009721917773,-0.000104417268831,-0.3812191666666666,-0.38047175,-0.0007474166666666,-0.0040549574769344,-0.0002135833333333,0.0,-9.684917976365934e-05,-0.0002135833333333,-0.0001067916666666,0.0,-4.842458988182967e-05,-0.0001067916666666,-0.0002513325307099,0.0,-1.0,-1.0,-1.0,2,2,419.0,PA10
-0.3865190810185186,-0.3869849999999999,-1.2523638554513748e-05,2.043082386967997,0.9145313291745728,0.000134583912037,6.729195601853569e-05,-0.097376451099733,-0.0014067743883155,-0.3859478385439916,-0.3860824225252678,-0.3878935503993985,-0.3836286631476927,-0.0030248632426119,-0.0020501838643791,0.0009746793782326,-0.0001057974876666,-0.3863441666666666,-0.38623725,-0.0001069166666666,-0.004264887251706,-5.3458333333350006e-05,0.0,-5.295986531667141e-05,-5.3458333333350006e-05,-2.6729166666649992e-05,0.0,-2.647993265832774e-05,-2.6729166666649992e-05,-4.456820977382501e-05,0.0,-1.0,-1.0,-1.0,2,5,419.0,PA10
-0.4006577953042329,-0.401078,-1.265351336344496e-05,0.803489861569983,-0.5638894388983311,0.0002575727513227,0.0001287863756613,-0.1010660414122552,-0.0013199210199532,-0.4007061997940807,-0.4008350056956683,-0.4025271836178509,-0.3985280433980424,-0.0028058552397525,-0.0017125723263441,0.0010932829134083,0.000129963130694,-0.4003455238095237,-0.4004675,0.0001219761904762,-0.0039991402198085,0.000335488095238,0.0,0.0001240156943735,0.000335488095238,0.000167744047619,0.0,6.200784718676673e-05,0.000167744047619,0.0001251617292743,0.0,-1.0,-1.0,-1.0,3,0,708.0,PA10
-0.4018530497685186,-0.4023589999999999,-1.2822773761388746e-05,1.202861688783714,-0.9181201474872656,-5.525462962953739e-06,-2.762731481464367e-06,-0.1012527129757545,-0.0013454411665879,-0.4014528860480778,-0.4015831225148459,-0.4033106940029253,-0.3992338912573209,-0.0029380416051123,-0.0018990438764663,0.0010389977286459,-3.038438093754494e-06,-0.4017181666666666,-0.40097075,-0.0007474166666666,-0.0040768027456045,-5.345833333330002e-05,0.0,-7.019377332034112e-05,-5.345833333330002e-05,-2.6729166666649992e-05,0.0,-3.509688666017056e-05,-2.6729166666649992e-05,-0.0003055447985388,0.0,-1.0,-1.0,-1.0,3,2,708.0,PA10
-0.4006541994395712,-0.401078,-1.3015799020401248e-05,0.4648925240421879,-0.1601161832577817,0.0001672705896686,8.363529483430654e-05,-0.1010376786715347,-0.0013565719276278,-0.4005927488311986,-0.4007210147534958,-0.4024711671783175,-0.398358862767082,-0.0030292215126246,-0.0020576814126675,0.000971540099957,-0.0001108400994164,-0.4004033508771929,-0.4003808157894736,-2.2535087719263165e-05,-0.0041123044112354,0.0002921798245613,0.0,9.55718499300542e-05,0.0002921798245613,0.0001460899122807,0.0,4.7785924965025706e-05,0.0001460899122807,3.972246617722139e-05,0.0,-1.0,-1.0,-1.0,3,3,708.0,PA10
-0.3999715810185186,-0.401078,-1.4232566509788402e-05,1.537254449706143,-1.4160663154691422,0.000314724537037,0.0001573622685185,-0.1007244273024493,-0.0013957112425956,-0.399339743354857,-0.3994625344952321,-0.4012852488791787,-0.3970538979085267,-0.0030292003800931,-0.0020576482936387,0.0009715520864543,-0.0001108191080568,-0.3997966666666666,-0.3993695,-0.0004271666666666,-0.0042313509706521,0.0004269166666666,0.0,3.7002480215800944e-05,0.0004269166666666,0.0002134583333333,0.0,1.8501240107900472e-05,0.0002134583333333,-5.224916914744733e-05,0.0,-1.0,-1.0,-1.0,3,4,708.0,PA10
-0.3959486177832245,-0.395953,-1.3709300244661195e-05,0.2977259230885049,-0.0821194178815334,6.040836056644713e-05,3.020418028323437e-05,-0.0998491924103534,-0.0013793327587863,-0.3958388037864732,-0.3959656317037263,-0.3977537281897933,-0.3935719325700613,-0.0030147178092348,-0.0020342916543192,0.0009804261549156,-9.594520675533723e-05,-0.3961033725490195,-0.3956008529411765,-0.000502519607843,-0.004181795619732,8.782843137252941e-05,0.0,-6.66475691357802e-06,8.782843137252941e-05,4.391421568627648e-05,0.0,-3.332378456783468e-06,4.391421568627648e-05,-0.0001853539193326,0.0,-1.0,-1.0,-1.0,4,0,711.0,PA10
-0.4065269560185186,-0.407484,-1.2874040074711437e-05,0.5634061343176998,0.4309131193419788,0.0001653474537036,8.267372685186099e-05,-0.1025170446358676,-0.0013976832050029,-0.4065102126885301,-0.4066392074223001,-0.4084496818267981,-0.4042128509156719,-0.0029725777595246,-0.0019739591935498,0.0009986185659747,-5.004977162168527e-05,-0.4062023999999999,-0.4063305999999999,0.0001282,-0.0042368309111263,0.0001922666666666,4.269999999999667e-05,4.633163718488588e-05,0.0001495666666666,9.613333333334668e-05,2.1349999999996667e-05,2.316581859243892e-05,7.478333333335334e-05,3.223326652499894e-06,0.0,-1.0,-1.0,-1.0,4,1,711.0,PA10
-0.3958473622685186,-0.395953,-1.4165284979513746e-05,0.7213006158673091,-0.6355365764576777,-6.557233796294496e-05,-3.278616898145998e-05,-0.0997804406120082,-0.001439600908235,-0.3955637965930925,-0.3956892430793503,-0.3975721213187697,-0.3932074781174108,-0.0030288052537108,-0.002057265182808,0.0009715400709026,-0.0001106667119493,-0.3956324166666666,-0.394885,-0.0007474166666666,-0.0043646432013589,0.0001066666666666,0.0,-1.2636930395104784e-05,0.0001066666666666,5.333333333332501e-05,0.0,-6.318465197552391e-06,5.333333333332501e-05,-0.0003546724309456,0.0,-1.0,-1.0,-1.0,4,2,711.0,PA10
-0.3997312685185186,-0.399797,-1.351183652873569e-05,1.1214158556845033,-1.2688159795944474,-5.462962962961618e-06,-2.731481481480809e-06,-0.1007169624374121,-0.0011533676799882,-0.3993098838947082,-0.3994352214548308,-0.4008812197789486,-0.3973910781131661,-0.0020894637352993,-0.0011179142097825,0.0009715495255167,0.0001271576621988,-0.3991556666666666,-0.3993695,0.0002138333333333,-0.0034901416657826,0.0001069166666666,0.0,1.8247880305772382e-05,0.0001069166666666,5.345833333334999e-05,0.0,9.123940152886816e-06,5.345833333334999e-05,0.0001969207894035,0.0,-1.0,-1.0,-1.0,4,5,711.0,PA10
-0.4107170185185186,-0.411327,-1.3219555996419593e-05,0.8938892853612208,0.2082774174745778,0.000218705787037,0.0001093528935185,-0.103530727487489,-0.0013841806141602,-0.4105649440950157,-0.4106946825391172,-0.4124833216906847,-0.4082867688580077,-0.0030292186390331,-0.0020576793972014,0.0009715392418315,-0.0001108398854776,-0.4104299666666666,-0.4105154,8.543333333335e-05,-0.004196552832677,0.0002989666666666,0.0,8.672828187501625e-05,0.0002989666666666,0.0001494833333333,0.0,4.3364140937508666e-05,0.0001494833333333,1.938435416264449e-05,0.0,-1.0,-1.0,-1.0,5,0,353.0,PA10
-0.4119214732598979,-0.412608,-4.528552785479457e-06,0.0452306054746409,0.0538629251590689,4.145298531291119e-05,2.0726492656474123e-05,-0.1039277271965458,-0.0012695206102182,-0.4121529429312429,-0.4122808919709109,-0.4138996158345805,-0.4100515959256248,-0.0027667641460668,-0.0016062594524091,0.0011605046936576,0.0001824946897078,-0.4118569425287355,-0.4117391896551723,-0.0001177528735631,-0.0038480199089558,7.370977011493792e-05,0.0,-1.7416034385594026e-05,7.370977011493792e-05,3.685488505748966e-05,0.0,-8.708017192793129e-06,3.685488505748966e-05,-0.000103688550478,0.0,-1.0,-1.0,-1.0,5,1,353.0,PA10
-0.4107409872685186,-0.411327,-1.3631972654513723e-05,0.6110275951389095,-1.055363636418138,0.000214646412037,0.0001073232060185,-0.1034361439872282,-0.0014387745249218,-0.4101866100939725,-0.4103137488602381,-0.4121911750917381,-0.407829487552757,-0.0029196880477689,-0.0019481500828589,0.0009715379649099,-6.408364332586262e-05,-0.4103659166666666,-0.4105792499999999,0.0002133333333333,-0.0043616875389811,0.0004269166666666,0.0,0.0001395906418727,0.0004269166666666,0.0002134583333333,0.0,6.9795320936386e-05,0.0002134583333333,1.045083351025e-05,0.0,-1.0,-1.0,-1.0,5,2,353.0,PA10
-0.4110212060185186,-0.411327,-1.4280035768556329e-05,0.4602134015350866,1.725979139076434,0.000314724537037,0.0001573622685185,-0.1034656719997449,-0.0013476261588675,-0.4103047221440393,-0.4104424545284829,-0.4121562533850025,-0.4080714606030395,-0.0030131835574897,-0.0020301977691585,0.0009829857883311,-9.23649727589832e-05,-0.4100456666666666,-0.4108995,0.0008538333333333,-0.0040847927819631,0.0004269166666666,0.0,0.0001530263711273,0.0004269166666666,0.0002134583333333,0.0,7.651318556367578e-05,0.0002134583333333,0.0001748912299095,0.0,-1.0,-1.0,-1.0,5,4,353.0,PA10
-0.4331752106481482,-0.436951,5.4991211439816674e-05,1.7394134466093218,-0.5128396760064922,0.0002139907407407,0.0001069953703703,-0.1093765877115842,-0.0011893871467298,-0.4339483849913967,-0.4340757331621208,-0.4355728891787166,-0.4319702986637083,-0.0023205984555475,-0.0008672893721041,0.0014533090834434,0.0007189199374094,-0.4327272962962962,-0.4332493888888888,0.0005220925925926,-0.0036025905150083,0.0003797129629629,0.0,0.0001036330692654,0.0003797129629629,0.0001898564814814,0.0,5.181653463272273e-05,0.0001898564814814,0.0002140033366667,0.0,-1.0,-1.0,-1.0,6,0,433.0,PA10
-0.4432112372685186,-0.444638,-1.1882804714513718e-05,1.6836979457691246,-0.4750348141663632,0.000575052662037,0.0002875263310185,-0.1117064267079769,-0.0012774033390704,-0.4432677409769673,-0.4433914048662598,-0.4450310332189474,-0.44116166511601,-0.0030291441172133,-0.0020575329620785,0.0009716111551346,-0.00011073461691,-0.4420751666666666,-0.4435699999999999,0.0014948333333332,-0.0038693681029374,0.0007472916666666,0.0,0.0002376957488814,0.0007472916666666,0.0003736458333333,0.0,0.0001188478744407,0.0003736458333333,0.00045875128491,0.0,-1.0,-1.0,-1.0,6,2,433.0,PA10
-0.4494968466435186,-0.451044,5.472803054923894e-08,2.484666544513785,3.4674212021779014,0.000302791724537,0.0001513958622685,-0.1134355183735838,-0.0013623136904926,-0.4501841076393952,-0.4503125797644537,-0.4520708318471308,-0.4479415681312656,-0.0023023963388282,-0.0009210866977933,0.0013813096410348,0.000613174994844,-0.4488974416666666,-0.449687525,0.0007900833333333,-0.0041292637158653,0.0005552041666666,6.40499999999975e-05,0.0001712455164994,0.0004911541666666,0.0002776020833333,3.20249999999975e-05,8.562275824973712e-05,0.0002455770833333,0.0003082544526216,0.0002031444373858,-1.0,-1.0,-1.0,6,3,433.0,PA10
-0.4397751946548822,-0.4407939999999998,4.387882076731049e-06,-0.4351163995812977,1.3660456180317957,9.640635521884116e-05,4.820317760943059e-05,-0.1112279080622769,-0.000859659039921,-0.4413536663941672,-0.441472018616059,-0.4424900392443988,-0.4398893563934765,-0.0021076777421743,-0.0002529623108517,0.0018547154313225,0.0012668616506886,-0.4393963939393938,-0.4396681363636363,0.0002717424242424,-0.0026006828509223,0.0002524166666666,0.0,7.601816462119645e-05,0.0002524166666666,0.0001262083333333,0.0,3.800908231058913e-05,0.0001262083333333,0.0001096756110453,0.0001453208837843,-1.0,-1.0,-1.0,6,5,433.0,PA10
-0.4654488310185186,-0.466418,-1.0679490334711064e-05,0.9104797112759788,-1.052654065166709,-0.0001199004629629,-5.995023148144547e-05,-0.1172722510433959,-0.0013251543788839,-0.4655310383186433,-0.4656547454213195,-0.4673674574384568,-0.4633516634845644,-0.0029622354663675,-0.0019345988456284,0.001027636620739,-1.614518076121787e-05,-0.4656856666666665,-0.4648925,-0.0007931666666666,-0.0040157939538924,-0.0003965833333333,0.0,-0.0001582911517732,-0.0003965833333333,-0.0001982916666666,0.0,-7.914557588663242e-05,-0.0001982916666666,-0.0003011989185141,0.0,-1.0,-1.0,-1.0,7,0,416.0,PA10
-0.4809232221475508,-0.4843539999999999,1.952271851280289e-05,2.169038795115375,0.6340611881015628,6.943219832736578e-05,3.471609916369643e-05,-0.1211856459593961,-0.0012882273257147,-0.481184617982644,-0.4813111402567676,-0.4829609290779527,-0.4790574234722343,-0.002794838255339,-0.0016197154126391,0.0011751228426999,0.0001966181992701,-0.4806758279569891,-0.4807035645161289,2.7736559139816065e-05,-0.0039035056057185,9.656182795698064e-05,0.0,2.4505966848390656e-05,9.656182795698064e-05,4.828091397851936e-05,0.0,1.22529834241912e-05,4.828091397851936e-05,1.6334195885985807e-05,8.80447502993613e-05,-1.0,-1.0,-1.0,7,1,416.0,PA10
-0.4711967372685186,-0.472824,-9.502037531815568e-06,0.944399794086212,-1.1042114165949006,0.000114646412037,5.732320601851535e-05,-0.1186377843003608,-0.0012354973099629,-0.4709931713465028,-0.4711161823905874,-0.4726931096089496,-0.4689522484528041,-0.0029302902021218,-0.0018825429447779,0.0010477472573438,9.63443110429722e-06,-0.4705811666666666,-0.47111525,0.0005340833333333,-0.0037408611561455,0.0005872916666666,0.0,0.0001682453582559,0.0005872916666666,0.0002936458333333,0.0,8.412267912798283e-05,0.0002936458333333,0.0001276158390397,0.0,-1.0,-1.0,-1.0,7,2,416.0,PA10
-0.4739593310185186,-0.474105,-1.4060331848888749e-05,-0.6178037230296493,1.5384791390767547,0.000154599537037,7.729976851851943e-05,-0.1200635357352646,-0.00141959369938,-0.4766961770861179,-0.4768391259756317,-0.4786532597407645,-0.4743443109166823,-0.0012535927813533,0.0008373375686426,0.002090930349996,0.0022164816930086,-0.4741046666666666,-0.4749584999999999,0.0008538333333333,-0.0043089488240824,0.0004269166666666,0.0,0.0002019170653251,0.0004269166666666,0.0002134583333333,0.0,0.0001009585326625,0.0002134583333333,0.0002191276411392,0.001015143268656,-1.0,-1.0,-1.0,7,4,416.0,PA10
-0.4920159560185186,-0.4933229999999999,-1.195227553433315e-05,1.2328010450543556,-0.6633058800290117,7.466984953704753e-05,3.733492476854252e-05,-0.1239498546182894,-0.00135456105212,-0.4922414526182173,-0.4923716953235982,-0.4941132414132507,-0.4900084719060761,-0.0028486085374528,-0.0017377364700463,0.0011108720674064,9.57846618388391e-05,-0.4917206666666666,-0.4916142499999999,-0.0001064166666666,-0.0041047695071746,0.0001871041666666,0.0,3.287440450913921e-05,0.0001871041666666,9.355208333335e-05,0.0,1.6437202254567334e-05,9.355208333335e-05,-4.740422825917691e-05,0.0,-1.0,-1.0,-1.0,8,0,743.0,PA10
