E4:EDA_mean,E4:EDA_median,E4:EDA_variance,E4:EDA_skewness,E4:EDA_kurtosis,E4:EDA_d1mean,E4:EDA_d2mean,E4:SCL_amp,E4:SCL_sd,E4:SCL_mean,E4:SCL_median,E4:SCL_max,E4:SCL_min,E4:SCR_range,E4:SCR_max,E4:SCR_min,E4:SCR_mean,E4:EDA_max,E4:EDA_min,E4:EDA_range,E4:SCL_range,E4:EDA_d1max,E4:EDA_d1min,E4:EDA_d1sd,E4:EDA_d1range,E4:EDA_d2max,E4:EDA_d2min,E4:EDA_d2sd,E4:EDA_d2range,E4:EDA_sd,E4:SCR_amp_norm,E4:EDA_PSD1,E4:EDA_PSD2,E4:EDA_PSD3,task,stage,Topic,PID
-0.543214719245283,-0.545851,-1.0420945116043577e-05,0.7408815702554511,0.1045228322268827,-2.026767295598214e-05,-1.013383647795707e-05,-0.2738771091986194,-0.0005733626503936,-0.5425800670834431,-0.5425984132804484,-0.543330167223075,-0.5417933040529102,-0.0013479168007219,-0.0012860250020061,6.18917987157595e-05,-0.0005187012706034,-0.5433574515723268,-0.5431785559748425,-0.0001788955974842,-0.0015368631701649,-3.143584905656038e-05,1.2084905660375472e-05,-2.3917097386483174e-05,-4.352075471693586e-05,-1.5717924528265694e-05,6.042452830186792e-06,-1.1958548693245356e-05,-2.176037735845415e-05,-0.0001094815297503,0.0,-1.0,-1.0,-1.0,11,3,725.0,PA10
-0.5438506399999998,-0.545851,-1.4107303031714224e-05,0.874990649519226,0.3510962189661319,6.187666666664e-05,3.093833333335425e-05,-0.2700091175326458,-0.0006162150909459,-0.5436845693051761,-0.543701655063695,-0.5444941163808606,-0.5428407388931308,-0.0012665868539026,-0.0011922411270617,7.434572684083366e-05,-0.0004636970133307,-0.5439716666666665,-0.5437153333333331,-0.0002563333333333,-0.0016533774877299,-9.99999999799989e-08,0.0001280999999999,-5.280330092076799e-05,-0.0001281999999999,-4.9999999979981426e-08,6.404999999998e-05,-2.6401650460383998e-05,-6.40999999999604e-05,-0.0001224214263617,0.0,-1.0,-1.0,-1.0,11,4,725.0,PA10
-0.5455875105882351,-0.548413,-1.2646562264977794e-05,2.741214859846287,3.991636735943168,-1.1570392156884071e-05,-5.78519607840677e-06,-0.2754821772455691,-0.0005931290895099,-0.5448536949817272,-0.5448730158423524,-0.5456291438338418,-0.5440396184935239,-0.0013037271763582,-0.0013140184038557,-1.0291227497549963e-05,-0.0005783714517935,-0.5455841607843135,-0.5454635215686272,-0.0001206392156862,-0.001589525340318,-5.278823529407058e-05,3.767647058822941e-05,-3.522803697900997e-05,-9.04647058823e-05,-2.6394117647017343e-05,1.8838235294111765e-05,-1.7614018489507927e-05,-4.52323529411343e-05,-7.76582114425422e-05,0.0,-1.0,-1.0,-1.0,12,0,314.0,PA10
-0.5523268662711862,-0.554819,-1.209039886635858e-05,1.4154494788240315,-0.2424583149034891,5.406497175065675e-07,2.703248587858714e-07,-0.2789206549017951,-0.000593286773981,-0.5517306502941791,-0.5517493707411428,-0.5525069328330833,-0.5509169409465089,-0.0013499196795055,-0.0013032986549391,4.662102456632318e-05,-0.0005363923601344,-0.5523708158192089,-0.5522360689265535,-0.0001347468926553,-0.0015899918865744,-4.1352542372830506e-05,3.25677966101678e-05,-3.4813068421352616e-05,-7.392033898299491e-05,-2.067627118639953e-05,1.6283898305083053e-05,-1.7406534210678846e-05,-3.696016949148241e-05,-7.659882217756828e-05,0.0,-1.0,-1.0,-1.0,12,1,314.0,PA10
-0.5399746149999999,-0.542007,-1.441142912951373e-05,-0.2351647039147688,4.687314605940664,-0.0001783108333333,-8.915541666661931e-05,-0.2725600414843279,-0.0005297522521658,-0.5390094234592446,-0.5390230752608375,-0.5397057311937956,-0.5382858262066696,-0.0012932151021055,-0.001243885630148,4.932947195748574e-05,-0.000512412741755,-0.5402557666666665,-0.5396151333333332,-0.0006406333333333,-0.0014199049871259,-0.0003843999999999,0.0,-0.0001699607553763,-0.0003843999999999,-0.0001921999999999,0.0,-8.498037768816e-05,-0.0001921999999999,-0.0003059903534741,0.0,-1.0,-1.0,-1.0,12,2,314.0,PA10
-0.5459644958823527,-0.547132,-3.169612115009308e-06,0.0587522363922035,-0.1453348281419111,0.0001768781372548,8.843906862746901e-05,-0.275944258189202,-0.0004831893288157,-0.5457778568689928,-0.5457955986737754,-0.5464077433923644,-0.5451125008212179,-0.0011173581863543,-0.0004394996059715,0.0006778585803826,0.0002114152480982,-0.5458857490196076,-0.5459912862745097,0.0001055372549019,-0.0012952425711465,0.0002110058823529,0.0001507647058823,1.823329204501572e-05,6.024117647061765e-05,0.0001055029411764,7.538235294117058e-05,9.116646022504918e-06,3.012058823531796e-05,1.3698817759992565e-05,0.0,-1.0,-1.0,-1.0,12,5,314.0,PA10
-0.3787142752941175,-0.380579,-1.356681330131088e-05,1.4817302618264412,-0.4999086435381321,7.317960784311765e-05,3.658980392159013e-05,-0.1921195156987623,-0.0006129619598614,-0.3781283718881135,-0.3781472273523733,-0.3789308702800277,-0.3772881766528415,-0.0013582516621099,-0.0013365584880401,2.1693174069782697e-05,-0.0005646302872496,-0.3785791019607841,-0.3786844627450977,0.0001053607843137,-0.0016426936271863,0.0001732117647059,3.7676470588235294e-05,4.74314306044e-05,0.0001355352941176,8.66058823529706e-05,1.8838235294117647e-05,2.371571530219828e-05,6.776764705884707e-05,1.3490762296192374e-05,0.0,-1.0,-1.0,-1.0,2,0,419.0,PA10
-0.3895326757142855,-0.390828,9.092576318645097e-06,0.8744946634123066,-1.3925204047795567,8.476595238093118e-05,4.238297619049656e-05,-0.1971418078924921,-0.0005643209150931,-0.3895824362953244,-0.3896008013741497,-0.3903202687634571,-0.3888078851584177,-0.001175925175343,-0.0004935612547696,0.0006823639205733,0.0001887788685192,-0.3894981380952378,-0.3895346476190474,3.6509523809520016e-05,-0.0015123836050394,8.228571428573856e-05,7.319999999999286e-05,7.671011320423762e-06,9.085714285747144e-06,4.1142857142878864e-05,3.659999999999286e-05,3.835505660207596e-06,4.542857142882928e-06,-1.8057800257803367e-06,2.2336665323985715e-05,-1.0,-1.0,-1.0,2,1,419.0,PA10
-0.3795073649999999,-0.38186,-1.4042212904513737e-05,0.8665929609601953,-0.1084434116837238,-0.0001783108333333,-8.915541666661879e-05,-0.1925078227004664,-0.0005637512938725,-0.3789049858915218,-0.3789215315946735,-0.3796438314490768,-0.3781330630128251,-0.0013602912334336,-0.0013499310654013,1.0360168032254297e-05,-0.0005763245490272,-0.3798525666666664,-0.3792119333333331,-0.0006406333333333,-0.0015107684362517,-0.0003843999999999,0.0,-0.0001699607553763,-0.0003843999999999,-0.0001921999999999,0.0,-8.498037768816e-05,-0.0001921999999999,-0.0003059903534741,0.0,-1.0,-1.0,-1.0,2,2,419.0,PA10
-0.3844401149999998,-0.3869849999999999,-1.2523638554513746e-05,2.043082386967997,0.9145313291745728,7.788916666664775e-05,3.894458333335509e-05,-0.1948933217110543,-0.0006117790902791,-0.3836759839126975,-0.3836955094786038,-0.3844762463472972,-0.3828366844314469,-0.0012156722629941,-0.0010829569732146,0.0001327152897794,-0.0003957114786213,-0.3843369666666664,-0.3843368333333331,-1.3333333332998276e-07,-0.0016395619158505,6.395000000004e-05,6.404999999999001e-05,-1.5031431587322611e-05,-9.999999995999537e-08,3.19750000000312e-05,3.202499999999e-05,-7.515715793661306e-06,-4.99999999688033e-08,-2.9510535651899237e-05,0.0,-1.0,-1.0,-1.0,2,5,419.0,PA10
-0.3994098681249998,-0.401078,-1.265351336344496e-05,0.8034898615699831,-0.5638894388983311,0.0002280532291666,0.0001140266145833,-0.2024168707738571,-0.0005788999325834,-0.398723082038303,-0.3987417796894479,-0.3994800305856331,-0.3979287522738448,-0.0013128502470245,-0.0011986635107917,0.0001141867362326,-0.0004467269625646,-0.3990544291666664,-0.3996308708333331,0.0005764416666666,-0.0015512783117883,0.00055245625,4.003124999999375e-05,0.0002127757802694,0.000512425,0.000276228125,2.001562499999375e-05,0.0001063878901347,0.0002562125,0.0002310762817861,0.0,-1.0,-1.0,-1.0,3,0,708.0,PA10
-0.3999102899999999,-0.4023589999999998,-1.2822773761388744e-05,1.2028616887837142,-0.9181201474872654,-2.1733333333522367e-06,-1.0866666666418683e-06,-0.202577844194577,-0.0005834752102797,-0.3990450288797429,-0.3990637752011925,-0.3998080538273987,-0.3982445253743499,-0.0013733810485045,-0.0013657444405909,7.636607913543123e-06,-0.0005864082831411,-0.3999672666666664,-0.3997109333333331,-0.0002563333333333,-0.0015635284530489,-6.414999999998001e-05,6.404999999999001e-05,-5.28033009207666e-05,-0.0001281999999999,-3.2074999999988806e-05,3.202499999999e-05,-2.64016504603833e-05,-6.409999999997902e-05,-0.0001224214263617,0.0,-1.0,-1.0,-1.0,3,2,708.0,PA10
-0.3991213631707316,-0.401078,-1.3015799020401248e-05,0.464892524042188,-0.1601161832577817,7.59638617885907e-05,3.798193089432333e-05,-0.2022230046763422,-0.0005921278751918,-0.3983353498432732,-0.398353607968373,-0.3991105695197694,-0.3975236280017393,-0.0014051464503592,-0.0014695124229403,-6.436597258113525e-05,-0.000673684199602,-0.3990173788617884,-0.3990860552845526,6.867642276419514e-05,-0.0015869415180302,0.0001530682926829,3.124390243902439e-05,5.191890085774147e-05,0.0001218243902438,7.653414634144854e-05,1.5621951219512196e-05,2.5959450428868296e-05,6.0912195121936345e-05,1.7682406189992883e-05,0.0,-1.0,-1.0,-1.0,3,3,708.0,PA10
-0.3985492274999999,-0.401078,-1.42325665097884e-05,1.5372544497061431,-1.4160663154691422,-4.220458333334313e-05,-2.110229166665146e-05,-0.2016986902494353,-0.0006036650705197,-0.3972867209894595,-0.397304481932092,-0.3980778373832866,-0.3964600967955293,-0.0014051413853394,-0.0014694970154039,-6.43556300645003e-05,-0.0006736714769793,-0.3984941166666664,-0.3984299333333331,-6.4183333333375e-05,-0.0016177405877573,-0.0001282,0.0,-3.638948260411996e-05,-0.0001282,-6.410000000000104e-05,0.0,-1.8194741302059975e-05,-6.410000000000104e-05,-1.347481703037837e-05,0.0,-1.0,-1.0,-1.0,3,4,708.0,PA10
-0.3944563845945945,-0.395953,-1.3709300244661195e-05,0.297725923088505,-0.0821194178815334,-3.246725225226729e-05,-1.6233626126102126e-05,-0.1998746749733604,-0.0006047044337257,-0.3936386904373097,-0.3936569997387963,-0.3944306933382474,-0.3928100830185604,-0.0013994348235256,-0.0014530586852159,-5.362386169024313e-05,-0.0006599970467746,-0.3946068396396394,-0.394412825225225,-0.0001940144144144,-0.001620610319687,-0.0001108891891891,1.731081081080811e-05,-5.339478986911491e-05,-0.0001281999999999,-5.544459459458607e-05,8.655405405402702e-06,-2.669739493455745e-05,-6.409999999998882e-05,-9.89171698698872e-05,0.0,-1.0,-1.0,-1.0,4,0,711.0,PA10
-0.4050610440322579,-0.407484,-1.2874040074711437e-05,0.5634061343176999,0.4309131193419788,0.0001761190053763,8.80595026881838e-05,-0.2052413806780182,-0.0006113260145768,-0.4043721018466252,-0.404390795561645,-0.4051725764025823,-0.4035342539457902,-0.0013796104115745,-0.0013985137268357,-1.890331526125905e-05,-0.0006148478609257,-0.4049102537634406,-0.4051665139784944,0.0002562602150537,-0.0016383224567922,0.0003058725806451,6.20080645161258e-05,8.933006828889867e-05,0.000243864516129,0.0001529362903225,3.100403225806129e-05,4.4665034144444494e-05,0.0001219322580645,7.048522412192612e-05,0.0,-1.0,-1.0,-1.0,4,1,711.0,PA10
-0.3942408649999999,-0.395953,-1.4165284979513745e-05,0.7213006158673092,-0.6355365764576777,-0.0001783108333333,-8.915541666661984e-05,-0.1997727273716466,-0.0006247570730271,-0.393434795233882,-0.3934526173206567,-0.394254158589613,-0.3925798017897635,-0.0014049727470414,-0.0014690122061612,-6.403945911984391e-05,-0.0006732658841342,-0.3944579666666664,-0.3938173333333331,-0.0006406333333333,-0.0016743567998495,-0.0003843999999999,0.0,-0.0001699607553763,-0.0003843999999999,-0.0001921999999999,0.0,-8.498037768815999e-05,-0.0001921999999999,-0.0003059903534741,0.0,-1.0,-1.0,-1.0,4,2,711.0,PA10
-0.3978055042857141,-0.399797,-1.3511836528735687e-05,1.1214158556845033,-1.2688159795944476,-0.0001164769047618,-5.823845238091895e-05,-0.2020295019649823,-0.0004886352634218,-0.3979483444205534,-0.3979665512752182,-0.3985846678840178,-0.3972756213329212,-0.0010093502465472,-0.0003802070638944,0.0006291431826527,0.0002112483178061,-0.3979904380952379,-0.3976977904761902,-0.0002926476190476,-0.0013090465510965,-0.000402557142857,0.0,-0.0001618688364747,-0.000402557142857,-0.0002012785714285,0.0,-8.09344182373909e-05,-0.0002012785714285,-0.0001375255094518,0.0,-1.0,-1.0,-1.0,4,5,711.0,PA10
-0.4090454204347825,-0.411327,-1.3219555996419593e-05,0.8938892853612208,0.2082774174745778,8.83755797101174e-05,4.4187789855091104e-05,-0.2010424802421449,-0.0006065850231483,-0.4082744607617741,-0.4082931057973697,-0.4090688009489497,-0.4074428445885689,-0.0014051454823896,-0.0014695061294446,-6.436064705494222e-05,-0.0006736783635636,-0.4089798231884055,-0.4090688898550721,8.906666666666089e-05,-0.0016259563603808,0.0001781913043478,2.7869565217391303e-05,5.21847001176087e-05,0.0001503217391304,8.909565217393046e-05,1.3934782608695652e-05,2.60923500588e-05,7.51608695652348e-05,1.1282130303078816e-05,0.0,-1.0,-1.0,-1.0,5,0,353.0,PA10
-0.4106346066666664,-0.412608,-4.528552785479456e-06,0.045230605474641,0.0538629251590689,5.889166666655317e-06,2.944583333362417e-06,-0.2073764604004912,-0.0005507007694565,-0.4101672538246136,-0.4101856641822673,-0.4108867915374464,-0.4094109020636365,-0.0012821160838143,-0.0011210910635891,0.0001610250202251,-0.0003850925836867,-0.4107288999999997,-0.4106007999999997,-0.0001281,-0.00147588947381,-5.3341666666623344e-05,4.270833333332833e-05,-4.86552816355433e-05,-9.604999999995168e-05,-2.667083333329296e-05,2.1354166666661665e-05,-2.432764081777332e-05,-4.802499999995714e-05,-9.22649132977443e-05,0.0,-1.0,-1.0,-1.0,5,1,353.0,PA10
-0.4089743649999998,-0.411327,-1.3631972654513718e-05,0.6110275951389095,-1.055363636418138,0.0001099141666666,5.495708333334913e-05,-0.2070796398568941,-0.0006283921624017,-0.408048620204377,-0.4080669287012073,-0.4088723429034915,-0.4071882945967638,-0.0013632526899841,-0.0013118569035893,5.139578639469621e-05,-0.0005366779436621,-0.4089352666666664,-0.408935133333333,-1.333333333499538e-07,-0.0016840483067277,0.000128,6.405e-05,9.902926606107388e-06,6.395000000001999e-05,6.400000000001001e-05,3.2025e-05,4.95146330304869e-06,3.1975000000011186e-05,-2.9510535651904045e-05,0.0,-1.0,-1.0,-1.0,5,2,353.0,PA10
-0.4093266399999998,-0.411327,-1.428003576855633e-05,0.4602134015350868,1.725979139076434,-0.0001302733333333,-6.513666666662575e-05,-0.1974844107287216,-0.0005758816437972,-0.407746558319239,-0.4077659920934312,-0.408500114602014,-0.4069541259423843,-0.0014012043770814,-0.0014566997800027,-5.549540292130561e-05,-0.0006629228698449,-0.4094476666666664,-0.4089351333333331,-0.0005125333333333,-0.0015459886596297,-0.0002562999999999,0.0,-0.0001168533009207,-0.0002562999999999,-0.0001281499999999,0.0,-5.842665046038001e-05,-0.0001281499999999,-0.0002505214263617,0.0,-1.0,-1.0,-1.0,5,4,353.0,PA10
-0.4321813470175437,-0.436951,5.499121143981668e-05,1.739413446609322,-0.5128396760064922,0.0001439801754385,7.199008771931264e-05,-0.219154880108375,-0.0005140313986463,-0.4321991007073389,-0.432217538001609,-0.4328694092550189,-0.4314919316562806,-0.0011142155415484,-0.0005267989414754,0.000587416600073,0.0001128442080557,-0.4320460771929822,-0.4323248280701752,0.0002787508771929,-0.0013774775987384,0.0001866070175438,6.742982456139649e-05,4.638730345098531e-05,0.0001191771929824,9.330350877194737e-05,3.3714912280694736e-05,2.3193651725488277e-05,5.958859649125073e-05,8.996703370603556e-05,0.0,-1.0,-1.0,-1.0,6,0,433.0,PA10
-0.4421251649999999,-0.444638,-1.1882804714513716e-05,1.683697945769125,-0.4750348141663632,0.0003822391666666,0.0001911195833333,-0.2237746670503722,-0.0005489588954016,-0.4414386745913333,-0.4414565643337608,-0.4421562603837755,-0.4406853233991979,-0.0014051199092189,-0.0014694136854259,-6.42937762070225e-05,-0.0006735993040383,-0.4416054666666664,-0.4426304333333331,0.0010249666666666,-0.0014709369845776,0.0006405,0.0,0.0002260903353742,0.0006405,0.00032025,0.0,0.0001130451676871,0.00032025,0.00036803122348,0.0,-1.0,-1.0,-1.0,6,2,433.0,PA10
-0.4479891393975901,-0.451044,5.4728030549240656e-08,2.484666544513786,3.4674212021779014,0.0002718402208835,0.0001359201104417,-0.2270477683270842,-0.0005931742598998,-0.4479848771447573,-0.4480033859394537,-0.448761212479191,-0.4471715383060923,-0.0011223890593771,-0.0006278393305324,0.0004945497288446,3.355319731261522e-05,-0.4478152883534134,-0.4483493670682729,0.0005340787148593,-0.0015896741730986,0.0004661554216867,8.488554216867349e-05,0.0001609830068181,0.0003812698795181,0.0002330777108433,4.2442771084336143e-05,8.049150340906407e-05,0.000190634939759,0.0002003740156864,0.0002202771007798,-1.0,-1.0,-1.0,6,3,433.0,PA10
-0.4396523799999998,-0.4407939999999999,4.387882076731051e-06,-0.4351163995812976,1.3660456180317957,5.5516666666657664e-05,2.775833333336133e-05,-0.2216010759911148,-0.0003689818625718,-0.4403105573624636,-0.4403279395952865,-0.4407878560438628,-0.4397986405451176,-0.0009616648459457,0.0001348080865418,0.0010964729324875,0.000704882992265,-0.4396324266666664,-0.4396324133333331,-1.3333333339984877e-08,-0.0009892154987453,5.1260000000036e-05,7.685999999999201e-05,-2.078185322615064e-05,-2.5599999999964003e-05,2.56300000000324e-05,3.8429999999992e-05,-1.039092661307732e-05,-1.2799999999967595e-05,-4.058737499974973e-05,0.0001438676749464,-1.0,-1.0,-1.0,6,5,433.0,PA10
-0.4645155988235293,-0.466418,-1.067949033471106e-05,0.9104797112759788,-1.052654065166709,-0.0001717174509803,-8.585872549015236e-05,-0.2349589245547312,-0.0005724491369801,-0.4638071896000513,-0.4638250976400564,-0.464556297114862,-0.4630222800903921,-0.0013764507421642,-0.0013784134231331,-1.962680968891973e-06,-0.0005956214625507,-0.4647948666666664,-0.4642220509803919,-0.0005728156862745,-0.00153401702447,-0.0003919352941175,0.0,-0.0001666479317887,-0.0003919352941175,-0.0001959676470587,0.0,-8.332396589437273e-05,-0.0001959676470587,-0.0002665290710174,0.0,-1.0,-1.0,-1.0,7,0,416.0,PA10
-0.4795685321874998,-0.4843539999999999,1.952271851280289e-05,2.169038795115375,0.6340611881015628,5.393072916659541e-06,2.696536458361359e-06,-0.242093174203843,-0.0005595909540923,-0.4791515852721613,-0.4791697335528611,-0.4798832524120427,-0.4783836283997862,-0.0012931819228015,-0.0011098504084761,0.0001833315143254,-0.0003720714490139,-0.4795883979166664,-0.4795043552083331,-8.404270833334686e-05,-0.0014996240122566,-4.799687499995157e-05,5.004687499999844e-05,-3.881341765658671e-05,-9.804374999994688e-05,-2.3998437499957563e-05,2.502343749999844e-05,-1.940670882829648e-05,-4.902187499995722e-05,-6.224940615331784e-05,9.595502083407188e-05,-1.0,-1.0,-1.0,7,1,416.0,PA10
-0.4701507649999998,-0.472824,-9.502037531815566e-06,0.944399794086212,-1.1042114165949006,0.0002060641666666,0.0001030320833333,-0.2376843802931321,-0.0005247473171727,-0.4692581010768532,-0.4692757454218287,-0.4699434395008002,-0.4685374880481164,-0.0013707151307067,-0.0013541567626197,1.655836808693075e-05,-0.0005761389779709,-0.4696631666666664,-0.4701756333333331,0.0005124666666666,-0.0014059514526837,0.0003844,6.405e-05,0.0001232624595191,0.00032035,0.0001922,3.2025e-05,6.163122975957495e-05,0.000160175,0.000181532247928,0.0,-1.0,-1.0,-1.0,7,2,416.0,PA10
