PIL:PUPIL_median,PIL:PUPIL_max,PIL:PUPIL_min,PIL:PUPIL_mean,PIL:PUPIL_std,PIL:PUPIL_range,PIL:nblink,PIL:PUPIL_mean_RPD,PIL:PUPIL_max_RPD,PIL:PUPIL_min_RPD,PIL:PUPIL_std_RPD,PIL:PUPIL_range_RPD,PIL:PUPIL_pcl10_RPD,PIL:PUPIL_pcl25_RPD,PIL:PUPIL_pcl50_RPD,PIL:PUPIL_pcl75_RPD,PIL:PUPIL_pcl90_RPD,PIL:PUPIL_mean_RPDG,PIL:PUPIL_max_RPDG,PIL:PUPIL_min_RPDG,PIL:PUPIL_std_RPDG,PIL:PUPIL_range_RPDG,PIL:PUPIL_pcl25_RPDG,PIL:PUPIL_pcl50_RPDG,PIL:PUPIL_pcl75_RPDG,PIL:PUPIL_lhipa,task,stage,Topic,PID
0.0518469813432814,-0.0492720682426922,0.0758431339007516,0.0377264824408814,-0.0356380472101985,-0.1251152021434443,1.4166666666666663,0.0176858506811987,-0.0230983220622176,0.0355546092447068,-0.0167068101967034,-0.0586529313069245,0.0293660499019914,0.0283672336081814,0.0243054191904867,0.0121146430444912,-0.011269875832591,0.0004383261455317,-0.0007670087881586,0.0046426732870308,-0.0010343895218011,-0.0054096820751895,0.0008156605617465,-0.0003452813220152,-0.0002924195818024,0.1714285714285699,1,0,320.0,PA10
0.1252130745448089,0.0446227126968591,0.0990693480422927,0.0997277343684233,-0.0109179641050664,-0.0544466353454339,0.3333333333333332,0.0467515046381026,0.0209187441469887,0.0464428587877309,-0.0051182477244591,-0.0255241146407421,0.045063040167878,0.0453873922054911,0.0586988130473985,0.05122890121712,0.0323320044442209,0.0007498615620681,-0.0019432358090237,0.00155753472982,-0.0005197487332835,-0.0035007705388438,0.0008549781773339,0.0004485579898585,0.0007772606686767,0.5714285714285703,1,2,320.0,PA10
0.0455767776212603,-0.035296751561898,0.0671681272368601,0.0380186611234683,-0.0301475236610102,-0.1024648787987585,1.0533333333333332,0.017822821536103,-0.0165468137304694,0.0314878406887884,-0.0141328999519645,-0.0480346544192578,0.0301033775302083,0.0267789304757215,0.0213660015826529,0.0132698808850274,-0.004506417503788,0.0003401470734915,-0.0004796249779372,0.0041142384119596,-0.0011857233604193,-0.0045938633898969,0.0008057805047634,-0.0004356349562234,-0.0007529076302289,-2.1016483516483526,1,3,320.0,PA10
0.5283887354822311,0.5926156219812828,0.4522194655229991,0.5210816680312551,0.0408090020322964,0.1403961564582833,0.3333333333333332,0.2442786068897888,0.2778131096141925,0.2119965982756029,0.0191309093691125,0.0658165113385895,0.2129667773671433,0.2254710446806148,0.2477040973011441,0.2649681739737445,0.2658698701166886,0.0009200613456689,0.060990543152108,-0.0207289468478396,0.0229534510761953,0.0817194899999476,-0.0129185003084935,-0.0054902459932709,0.0034897251571716,-4.42857142857143,1,5,320.0,PA10
0.0978668245455037,0.0116513355292713,0.1058391865839919,0.0852797306131811,-0.0238400873219669,-0.0941878510547209,0.3333333333333332,0.039978404668949,0.0054620459442552,0.0496165009042981,-0.0111760280133126,-0.0441544549600429,0.0454497969700748,0.043808186837137,0.0458791261090173,0.0404423257346751,0.0171358130973806,0.0003416775268215,-0.0030276480465471,0.0049324146546706,-0.0016842692304111,-0.0079600627012178,0.0009462415986347,-0.0004707132060394,-0.0008808782012688,0.1130952380952372,10,0,448.0,PA10
0.0909043114772482,0.018343802813101,0.0968646413358796,0.0768515230084393,-0.0206401143991104,-0.0785208385227788,0.0833333333333332,0.036027333390539,0.0085994170801965,0.0454093112348532,-0.0096759082132172,-0.0368098941546567,0.0415835552578844,0.0382137793810681,0.0426151598305809,0.0368820618629298,0.0164706604832091,0.0004546825589204,-0.0026025011015514,0.0046446414476092,-0.0013342222864916,-0.0072471425491607,0.0006105931857069,0.0001131965392899,-6.338139244190002e-05,-0.32857142857143,10,2,448.0,PA10
0.2098705076944785,0.1330154702492655,0.2178840630724075,0.1981446559625841,-0.024110051444883,-0.0848685928231423,0.6145833333333333,0.0928885115150383,0.0623565090862718,0.1021421758932845,-0.0113025848735939,-0.0397856668070127,0.0995778318007277,0.0990467558694437,0.0983854900145611,0.0904843520625978,0.0725732349656658,0.0004160311029464,-0.0006609773749192,0.0032023644929903,-0.0007870008611246,-0.0038633418679096,0.0005556686066092,-0.0001805452059831,-0.0001831957438959,-2.095238095238096,10,3,448.0,PA10
0.4598025966693024,0.7486327555751067,0.4146645609001116,0.5231140073521185,0.1223340362571436,0.3339681946749946,-0.1666666666666667,0.2452313500939464,0.3509526007600436,0.1943911818006414,0.0573491446456095,0.1565614189594021,0.1922408879763261,0.1921461055516219,0.2155515049743555,0.296089187226023,0.3408424473595307,0.0045544958721047,0.0896095627597292,-0.0221822400641449,0.0278943719343865,0.1117918028238743,-0.0170613481213498,-0.0087317763555627,0.0005562992334529,-4.42857142857143,10,5,448.0,PA10
0.0242023793340229,-0.057371425201458,0.0355366652353651,0.0114419303113047,-0.0256708626130673,-0.0929080904368235,0.5833333333333333,0.0053638785780659,-0.0268952309845091,0.0166592831983548,-0.0120342797329095,-0.043554514182864,0.011637604176701,0.0123342474040091,0.0113458673943961,0.0017807003084612,-0.0170532282055074,0.0004458734222841,0.0018907434646433,0.0049662293960267,-0.0008192054707973,-0.0030754859313833,0.000593931921322,-0.0002411878527515,-0.0008177031636001,-0.1932773109243708,11,0,725.0,PA10
0.1055072006287987,0.0234590140789252,0.0892470495928109,0.0896977413073881,-0.0162588829967191,-0.0657880355138861,0.5833333333333333,0.0420495301063159,0.0109973841525816,0.0418382497045513,-0.0076220245917082,-0.0308408655519696,0.0399798452422825,0.0445287614678394,0.049460868742169,0.044791230909898,0.0256744946808585,0.0002338061245143,-0.0005444890960494,0.0016838160641271,0.0001579382557681,-0.0022283051601766,0.0001541674374088,-0.0002857078728563,0.0009252916478341,-0.317460317460319,11,2,725.0,PA10
0.0058708681139951,-0.0867833640434507,0.0193699025942369,-0.0068783889157716,-0.0295193430239661,-0.1061532666376881,0.6133333333333332,-0.003224529598861,-0.0406832950962151,0.0090804438375048,-0.0138384142689965,-0.0497637389337199,0.0062429550174032,0.0051332524742424,0.0027522125073769,-0.006690046922115,-0.0268036296142099,0.0003621976131935,-0.0015720937814702,0.0044849006858951,-0.0013372760706883,-0.0060569944673654,0.0007090854170303,-0.0003131705379435,-0.0005463493405612,-2.0824175824175835,11,3,725.0,PA10
0.1434042972948379,0.1705239567078043,0.1349758944867529,0.1530125543227662,0.0120360707395924,0.0355480622210509,0.3333333333333332,0.071730970210166,0.0799401651247851,0.0632755391175063,0.0056424065037694,0.0166646260072787,0.0707354707057548,0.0661809623004874,0.0672267019055657,0.0710023704117284,0.0876675494308961,0.0017218285767664,0.0083848293767725,-0.0031983978218329,0.0036070773929033,0.0115832271986054,-0.0006510538432396,0.0011294133735012,0.0023859175087269,-4.42857142857143,11,4,725.0,PA10
0.0070882540258046,-0.0921623318308347,0.0044186094124933,-0.0089496312378277,-0.0280848087092385,-0.0965809412433285,0.5833333333333333,-0.0041955101955776,-0.0432049089587246,0.0020714061113531,-0.0131659169131382,-0.0452763150700778,0.0060484998535524,0.0044106918111214,0.0033229125584987,-0.0061717122237667,-0.0296215479965439,0.0004710852039584,0.0011529844813538,0.0023581048415266,-0.000751649876349,-0.0012051203601727,0.0011052314915429,-0.0002967311842451,-0.0005664618111386,-0.0168067226890764,12,0,314.0,PA10
0.2699785245574209,0.2047090354226658,0.2572008431420998,0.2587901725903361,-0.0159767119654302,-0.0524918077194342,0.8148148148148147,0.1213186084169508,0.095965836180216,0.1205735444330823,-0.0074897452377092,-0.0246077082528662,0.1216855045902822,0.1257305841772661,0.1265636116469398,0.1216183060137738,0.1076493695322311,0.0004407590261765,0.0041210882639834,-0.0005381837065006,0.0008885407258082,0.0046592719704841,-0.0005001811699047,-0.0002047800182187,0.0005622757614735,-2.244897959183674,12,1,314.0,PA10
-0.0133518866523478,-0.1035967841228306,0.0082081645984564,-0.0263186957196946,-0.0295822118660016,-0.1118049487212874,0.5833333333333333,-0.0123379783246903,-0.0485652819056175,0.0038479170084962,-0.0138678866417384,-0.0524131989141136,-0.0050368734658812,-0.0038504332084425,-0.0062592496932558,-0.0152856971996801,-0.0367970945884116,0.0005878806441561,-0.0041439412658077,0.004230214680482,-0.0017893394875252,-0.0083741559462897,0.0013523041757327,-4.263315066265002e-05,-0.0005642171983704,0.2380952380952372,12,2,314.0,PA10
0.4049326324092892,0.5243142620469824,0.3714034842768792,0.4179611373071261,0.0480720011227422,0.1529107777701028,-9.251858538542972e-17,0.1959365884837318,0.2457940191778193,0.1741107609406972,0.0225357409118515,0.0716832582371221,0.171067800630756,0.1754909624769788,0.1898289373772845,0.2102589076578354,0.2325693629944896,0.0002663884601999,0.0429374785823171,-0.0090127654549641,0.0117557079906244,0.0519502440372812,-0.007627014945369,-0.0037697487205515,0.001719131655716,-0.32857142857143,12,5,314.0,PA10
-0.0209663535889455,-0.1212863483276317,-0.0056524061813171,-0.037524579951338,-0.0316943720522847,-0.115633942146315,0.4761904761904761,-0.0175912005296017,-0.0568579975499089,-0.0026497994311796,-0.0148580491814852,-0.0542081981187293,-0.0079344326456922,-0.0105381765821026,-0.009828846341144,-0.0216608508231608,-0.0438189031699155,0.0003189247893198,-0.0023360586452015,0.0070386473692844,-0.0020456553691521,-0.009374706014486,0.000863245819894,-0.0004734935042407,-0.0012581017340659,-0.0168067226890764,2,0,419.0,PA10
0.2114362640135269,0.1987522990353615,0.1771188104721687,0.2008812369986663,0.0092749804007836,0.0216334885631924,0.3333333333333332,0.0941713971818108,0.0931733693644133,0.0830317758818618,0.0043480310865543,0.0101415934825514,0.0822539714867729,0.0860170328117175,0.0991195031180946,0.1044462026022913,0.0944886956621371,0.0011280440789781,0.0105845251987991,-0.0053244698478052,0.0043366746662031,0.0159089950466044,-0.0004496402052531,0.0003412992177891,0.0018987262274675,-2.291316526610645,2,1,419.0,PA10
0.0623741555681119,-0.0320638644663949,0.0640703441752358,0.0492541711344555,-0.024892218817518,-0.0961342086416311,-0.1666666666666667,0.0230899320517153,-0.0150312640491589,0.030035626617241,-0.0116692582145767,-0.0450668906664,0.0259306974802611,0.030979494199304,0.02924046797822,0.0222382025488862,0.0010380724826957,-5.551588490000452e-07,-0.0038424668659587,0.0068828507685776,-0.0021151839814106,-0.0107253176345364,0.0005284816247672,-0.0007164795517032,-0.0015211191413645,0.0158730158730149,2,2,419.0,PA10
0.2788799672211132,0.2511929852510568,0.2721279627786876,0.2768628083586057,-0.0001428583862651,-0.0209349775276312,-0.1666666666666667,0.1297909047174123,0.117757112295754,0.1275712498090546,-6.697078350734968e-05,-0.0098141375133005,0.1214629838351549,0.1277226702949331,0.1307365314531796,0.1365876104022609,0.1308866485117756,0.0010419947103371,0.0154108388663573,-0.0027701889106595,0.0059295658741893,0.0181810277770169,-0.0033204455230824,0.0002676612646904,0.0033711909085067,-4.42857142857143,2,5,419.0,PA10
0.0401121287719846,-0.0503271808836017,0.0590851200441919,0.0284667416796483,-0.0303474088907495,-0.109412300927794,0.1904761904761903,0.0133449638066696,-0.0235929497988006,0.027698596396305,-0.0142266044295045,-0.0512915461951056,0.0243831851732358,0.0208761794239724,0.0188042211748207,0.0116550699174477,-0.0116657329205552,0.0003546228148043,-0.0025634651671699,0.0061799061147462,-0.0019086091183107,-0.0087433712819161,0.0009854876766428,-0.0005342657053662,-0.0010590770526659,0.3214285714285703,3,0,708.0,PA10
0.0356145086363473,-0.0323453959208552,0.0639314901766471,0.0320802684509099,-0.0227316743718162,-0.0962768860975027,0.5833333333333333,0.0150389540960955,-0.0151632435750383,0.0299705330562557,-0.010656413549913,-0.0451337766312941,0.0224671979902538,0.0179154130395571,0.0166957755156136,0.0159087690510843,-0.0031863249681021,0.000707774202232,-0.0005141743423294,0.0062451079842386,-0.0010405707878776,-0.0067592823265681,0.0003765263242085,-0.000407938314615,0.0006082153314745,-0.0952380952380966,3,2,708.0,PA10
0.0059314887465898,-0.084552440931255,0.028664280259776,-0.004648457584853,-0.0318631899730517,-0.1132167211910314,0.5438596491228069,-0.0021791569588394,-0.0396374575176559,0.0134375681950427,-0.0149371895716256,-0.0530750257126986,0.0092228362326469,0.0067635962338509,0.002780630938858,-0.0069255776598903,-0.0269265648238795,0.0004351482854217,-0.0022135942824349,0.0056596708811565,-0.0016862454520622,-0.0078732651635915,0.0011242194877406,-0.00024325413348,-0.0007421136290419,-2.2334494773519173,3,3,708.0,PA10
0.1112722860983392,0.0703296383854565,0.1537725945521697,0.1199005869216747,-0.0136755563020784,-0.0834429561667135,0.3333333333333332,0.056208364514443,0.032969929939718,0.0720872705366009,-0.0064109832428689,-0.0391173405968829,0.0629475664750966,0.0552473632632117,0.0521634912551058,0.0552914505279074,0.0503768747757043,-0.0005608335706833,-0.0022501091221855,0.000277268446082,0.0001537251044236,-0.0025273775682676,-0.0001663870660659,-0.0006301160713612,-0.000548741520717,-4.42857142857143,3,4,708.0,PA10
0.0582923350360604,-0.0260771775214712,0.0741155454407263,0.0451240072996674,-0.0277301436408672,-0.1001927229621979,0.8039215686274508,0.0211537467477869,-0.0122247566693915,0.0347447306245506,-0.0129996529776949,-0.0469694872939422,0.0285587021685776,0.0296439693545233,0.0273269455990679,0.0170758354415385,-0.0022770166741353,0.0003921581571987,-0.0007262024492038,0.003290649359645,-0.0010595041347718,-0.0040168518088488,0.0008262069237662,-0.0001114374447266,-0.0004338402372124,-2.1785714285714297,4,0,711.0,PA10
0.206693603282433,0.1655976242111645,0.1893390651093605,0.1995842109776704,-0.002959844328798,-0.0237414408981963,0.0666666666666665,0.0935633625320682,0.0776307427958405,0.0887605262136287,-0.0013875495792841,-0.0111297834177881,0.087476375967546,0.0903981783013702,0.096896184534043,0.1005129516013941,0.0867181737991393,0.0002831741778891,0.0021777453637221,-0.0010626617775827,0.0007968055363765,0.0032404071413048,-0.0003493431429476,-0.0001338983110567,0.0004693489102209,-2.2324929971988805,4,1,711.0,PA10
0.0917313091458644,-0.0019799403338201,0.0947134256638768,0.0805705601720898,-0.0220387585478741,-0.0966933659976972,0.5833333333333333,0.0377707860449767,-0.0009281790094398,0.0444008398191119,-0.0103315805677742,-0.0453290188285518,0.04130175227115,0.0404255595375799,0.0430028492289701,0.0403306332402112,0.0168817806244459,0.0006433063818302,-0.000534411883883,0.0035590040545471,-0.0010512174494746,-0.0040934159384301,0.0011317317130198,3.486961321230711e-05,-6.565189274581793e-05,0.1269841269841256,4,2,711.0,PA10
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,5,711.0,PA10
0.0545744578166575,-0.0399360829479574,0.0829229698838534,0.0437164803750996,-0.0355371472191825,-0.1228590528318113,1.0333333333333332,0.020493910224287,-0.0187216924057612,0.0388735754971457,-0.0166595091482253,-0.057595267902907,0.0334882296328069,0.0313605780925375,0.0255840367165229,0.0139230922698562,-0.0071036174731325,0.0003370852146648,-0.0014784994377462,0.0045457378595245,-0.0013632867283329,-0.0060242372972708,0.0009504204023865,-0.0004676568896388,-0.0008094862189457,0.3441558441558427,5,0,353.0,PA10
0.1769361931465896,0.1002977766061632,0.1612273589941526,0.1584505635446892,-0.0133028271102064,-0.0609295823879897,0.3678160919540229,0.0742802621896825,0.0470187355392191,0.0755820000277752,-0.0062362510016031,-0.028563264488556,0.0715700665320709,0.0754429502727373,0.0829461664493616,0.0769401018971389,0.058935649504647,0.0003435556039482,-0.0009684957495055,0.0021758983460791,-0.0005216015804993,-0.0031443940955848,0.0001616457489715,-4.262990909575264e-05,0.0002488466096055,-2.113756613756615,5,1,353.0,PA10
