EYE:GAZE_fixation_count,EYE:GAZE_fixation_total_duration,EYE:GAZE_fixation_mean_duration,EYE:GAZE_saccade_count,EYE:GAZE_saccade_total_duration,EYE:GAZE_saccade_mean_duration,task,stage,Topic,PID
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.698005729706983,2.234886129518629,1.40660044462111,2,1,419.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7467417018440934,-0.778230710146405,-0.5002901825234993,2,2,419.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8203294171750622,-0.8189526741922517,1.213934398221578,2,5,419.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.3460974739310407,-0.4145095312823653,-0.6953542141151324,3,0,708.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6895068121422288,-0.6699473057517672,1.0429745891150135,3,2,708.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.667777715073419,0.6430275349991683,-0.1392238082548886,3,3,708.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7794473531023017,-0.8297501646589535,-1.4086243229183013,3,4,708.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.2834863127894705,0.1395559795232456,-0.8476881520078277,4,0,711.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.8394823841790129,1.0490131765471549,0.8139340428183629,4,1,711.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7222124634004371,-0.7430617411977192,-0.1094864379091938,4,2,711.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8612114812478227,-0.8760251238019611,0.4490214378891138,4,5,711.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.3215682354873844,-0.4043290402709036,-0.8399719247764031,5,0,353.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.4470145690805124,0.4588531976099981,0.0488883977151983,5,1,353.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6159190968112599,-0.5669083967266703,1.4324809583165692,5,2,353.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8121530043605101,-0.8652276333352592,-1.883280133124608,5,4,353.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.7004833663316273,0.5822530886580184,-0.55074752732155,6,0,433.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6976832249567808,-0.7523167330263207,-1.1081228027876906,6,2,433.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.7388877937797431,1.4682643063828038,-0.7967938997255438,6,3,433.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5913898583676036,-0.5564194059875885,1.0347770437251045,6,5,433.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.4196851892620096,-0.4024780419051833,0.4088976553716739,7,0,416.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.504249458782377,0.7574809339462071,1.2497414617399671,7,1,416.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.714036050585885,-0.7375087461005583,-0.1929590823899196,7,2,416.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8366822428041664,-0.8763336235295811,-1.37500177521138,7,4,416.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.3379210611164887,-0.4305515171186079,-0.9774378665146723,8,0,743.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.8313059713644608,1.0261841967032712,0.7584612101895084,8,1,743.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7385652890295413,-0.7322642507310174,0.8533325740648445,8,2,743.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8121530043605101,-0.8553556420514177,-1.336913732887133,8,4,743.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.4442144277056659,-0.4725074800749348,-0.2254275774859995,9,0,355.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6813303993276766,-0.6705643052070073,0.7631821180256616,9,2,355.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.092951181430128,1.0240246986099308,-0.2930713997025091,9,3,355.0,PA10
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8612114812478227,-0.8920671096382037,-0.971531202728322,9,4,355.0,PA10
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.2428586679954391,-0.3537044776903604,-1.0435495378118271,10,0,743.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-1.0564192910574868,-1.0841211900682464,-0.6492762636311511,10,2,743.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,2.3108177321715435,2.4287392968099284,0.0335035997165298,10,3,743.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8304302290958069,-0.7068064795304987,2.20804160187184,10,4,743.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.350364218834404,1.1252884785886184,-0.9614736507609788,11,0,433.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-1.180713275136411,-1.2180981781950186,-1.5977405600115626,11,1,433.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.9660236662728148,-0.9158428646198604,1.3637643380562148,11,2,433.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,0.4351085178896005,0.2092409995290598,-1.317752775357968,11,5,433.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.0339795320880525,1.0227880117687382,-0.2665648616260619,12,0,314.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.7061362450168829,-0.7201234693141838,-0.247348846842802,12,1,314.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.7174356981149669,-0.6583810621352797,0.8063973214529927,12,2,314.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.3332542927801111,-0.4017263499406192,-0.7409599899373689,12,5,314.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.2428586679954391,-0.4332028712475115,-1.6829383013453436,2,0,725.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.9321253069785628,-0.9291598544035456,0.1570465325018535,2,2,725.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.101776250676556,1.1010757698910087,-0.2296855065784776,2,3,725.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.9999220255670668,-0.9751640009290036,0.8469129974434507,2,5,725.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,0.2769161745164246,0.2471742431553146,-0.3572948232197289,3,0,416.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8191307759977229,-0.820202665264303,-0.0140215068199852,3,2,416.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.1130757037746402,1.0893729606871645,-0.3116981092649059,3,3,416.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8982269476843108,-0.7746020638838051,2.612694535838945,3,4,416.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.0733668715241792,-0.1777587944877316,-0.8955783957204296,4,0,711.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.1130757037746402,1.0958296830065268,-0.2887522723962726,4,1,711.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.9434247600766468,-1.0026050707862944,-1.2683830577991555,4,2,711.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.9660236662728148,-0.9892880810026092,-0.4464586391002431,4,4,711.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.1356746099708082,1.1232707528638175,-0.2716882888724223,5,0,448.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8982269476843108,-0.9679001883197208,-1.3789896025329365,5,2,448.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.67804835867884,1.7596614464659863,-0.0034175438824358,5,3,448.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.638339526428379,-0.6571704267003992,-0.3130127145021706,5,5,448.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,0.0509271125547447,0.0575080250240404,-0.1395213674309028,6,0,708.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8869274945862268,-0.7802516959132474,2.195587446992484,6,1,708.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-1.0677187441555709,-1.0106759736854976,2.2774657958067666,6,2,708.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.457548276859035,-0.528843070603069,-0.8350179233091451,6,5,708.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.1411635901126832,-0.0514491641152021,0.4953775759798928,7,0,355.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.8530291352919749,-0.9210889515043424,-1.242403638838965,7,2,355.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.39556203122674,1.530851349273577,0.1970242401650573,7,3,355.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.412350464466699,-0.4594333056699218,-0.5763819228315963,7,5,355.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,0.1413227373394166,0.0708250148077256,-0.6052136058761676,8,0,320.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.434949370662867,-0.4271496940731092,-0.0461846235117592,8,1,320.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-0.7513340574092189,-0.7451432683017136,0.0641833809393865,8,2,320.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-1.0677187441555709,-0.9969554387568522,2.7539830330502504,8,4,320.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.214770781657396,1.2503874735262672,-0.1083739219674609,9,0,419.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,-1.271108899921083,-1.285893762548325,0.0981001960608343,9,2,419.0,PA11
-0.1186781658193853,-0.1186781658193853,-0.1186781658193853,1.892737967542436,1.712446664505648,-0.727020786407169,9,3,419.0,PA11
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5418057528655975,-0.6151493771671906,-1.2304582751885471,1,0,725.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6873952741877641,-0.7445077378093634,-1.455267417371205,1,2,725.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.884686269170514,1.883373859459316,0.312446148536722,1,3,725.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7035718876680049,-0.7089470729316346,-0.2715268928815207,1,4,725.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.2832015346266804,0.0842103654281414,-1.0916562543008566,10,0,419.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.3023281838818472,1.1165003907917743,-0.4097314596462416,10,1,419.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7521017281087272,-0.7877989820083375,-1.2212465835088668,10,2,419.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.02710415727282,-1.0109550384149542,-0.5987994171533697,10,4,419.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.3476863911027086,-0.4507457236020389,-1.171386474575998,11,0,416.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5582039637907731,0.699049107444524,1.0465364036527809,11,1,416.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.574158979826079,-0.4868217604345173,1.5771974284705,11,2,416.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8491614089901717,-0.830574854252562,0.2697315126449989,11,4,416.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5579823663458382,-0.5285668887692424,0.5230530338361897,12,0,743.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6873952741877641,-0.6404026029499256,0.9814443578964406,12,2,743.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.253798343441125,1.4210852160488423,0.9512870339451068,12,3,743.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8329847955099309,-0.803775512605578,0.6750459465509039,12,5,743.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.2182734832607826,-0.3131414116838711,-0.8500725163403194,2,0,448.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.6096838400064213,1.62620325403922,0.3656536032853814,2,1,448.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6873952741877641,-0.7362617865333683,-1.2622605440826793,2,2,448.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8815146359506532,-0.8903580010035262,-1.033064882052554,2,5,448.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.509452525905116,-0.554335486506727,-0.6815166485627377,3,0,711.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7521017281087272,-0.8115060919268233,-1.8871202963542828,3,2,711.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5096741233500508,0.5176381793726325,0.3051817546775855,3,3,711.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6226888202668012,-0.5986574746152006,0.4351659754637362,3,4,711.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.1697436428200604,-0.2688194235753976,-0.8262718035291325,4,0,433.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,2.0626290174531623,1.7741150050523815,-0.5152294307810183,4,1,433.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8168081820296902,-0.8728353545420366,-2.335861276750107,4,2,433.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9300444763913752,-0.8821120497275311,2.0389611844564914,4,5,433.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.2506267102212641,-0.3466405887426011,-0.91101641806128,5,0,355.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8329847955099309,-0.8480975007140514,-0.984813163730422,5,2,355.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.5935072265261807,1.57569680247375,0.2486762173771593,5,3,355.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9785743168320976,-0.9769404894014744,-1.4673303469517385,5,4,355.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6550420472272827,-0.6002035904794496,1.1048574066818924,6,0,320.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6550420472272827,-0.6239107003979354,0.5926468583392636,6,2,320.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5096741233500508,0.6707036499332909,1.1825752449841007,6,3,320.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6873952741877641,-0.6836938471488997,-0.0318417268683238,6,5,320.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.4123928450236716,-0.4414690284165444,-0.3092891072205801,7,0,353.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.949392723091477,2.1235371903726725,0.8410112151326968,7,1,353.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6550420472272827,-0.6244260723526851,0.5815118464187732,7,2,353.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.946221089871616,-0.907365275510266,1.6087166960841506,7,5,353.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.1050371888990974,-0.1683218923992077,-0.4106177156970568,8,0,314.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.6582136804471437,1.533951674139025,-0.1020065776237312,8,1,314.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.7682783415889679,-0.7362617865333683,0.6963782851775306,8,2,314.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8006315685494494,-0.838820805528557,-1.5865404745711218,8,4,314.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5579823663458382,-0.6063880539364459,-0.8430737411591608,9,0,708.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.638865433747042,-0.68317847519415,-0.984813163730422,9,2,708.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.7684999390339027,0.9809575666926056,1.3236506233652403,9,3,708.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5579823663458382,-0.460537790742283,1.7172830623089466,9,5,708.0,PA12
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.1081332867459355,0.0361014542385452,-0.6761278113719309,1,0,743.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.7296137867158184,1.1458888248042811,0.7599169891478667,1,1,743.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9122078326076036,-0.940045180203862,0.2409522969318613,1,2,743.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.6061054968015418,-0.7069193524836538,-0.8887897434408178,1,5,743.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5812005329916673,0.4736189960297269,-0.8021946718992939,10,0,448.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5997521897071862,0.8593609179435135,0.3660669919403786,10,1,448.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.902932004249844,-0.943840251817912,-0.0085899270127359,10,2,448.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8101737206722496,-0.8657702071860283,-0.3581232812027041,10,5,448.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.13303825055581,-0.2948830058153785,-1.1397192461374557,11,0,355.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9214836609653628,-0.9221541283090554,0.7595718945946915,11,2,355.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,2.04678141351766,1.829001715333264,-0.9629330581219026,11,3,355.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8472770341032874,-0.9245938172038016,-0.6438634495293358,11,5,355.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.5904763613494267,0.2814257264324853,-1.445582300192149,12,0,708.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8936561758920847,-0.848421308378943,1.4069329506081385,12,2,708.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.8890923314357493,1.7975568362454215,-0.7387296192793786,12,3,708.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.060621086331755,-1.147689812801164,-0.8624415242374068,12,5,708.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.7667171001468562,0.7129795842587315,-0.6378161399512343,2,0,320.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.6090280180649457,1.1635088001552272,1.2934642268658616,2,1,320.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8751045191765657,-0.8898960195896313,0.3510058257272414,2,2,320.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.4298647580041123,-0.4534627839738923,-0.2976213475272313,2,5,320.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.1637882568924922,0.1830249410110486,-0.298031663299786,3,0,353.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.284374025543365,0.700510063241139,1.1905050577779517,3,1,353.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9214836609653628,-0.8855587948878599,1.4211181530307446,3,2,353.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.0791727430472735,-1.1352202917835714,0.2123669647772162,3,4,353.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.1359607718192139,0.0279691579227239,-0.8297506477330346,4,0,314.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9214836609653628,-0.9313707308003194,0.5929602443219085,4,2,314.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.2119568613193097,0.8425541722241496,-1.40674939613301,4,3,314.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8472770341032874,-0.7906820045366123,1.3265301436419543,4,5,314.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.3771323091209594,0.3367253413800697,-0.5694010334635106,6,0,725.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8472770341032874,-0.8858298714317207,-0.0734863567692257,6,2,725.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.7685065627848764,1.3497383857875331,-1.3764497738119938,6,3,725.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.060621086331755,-1.0980828052746543,0.7068932110525614,6,4,725.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.2721756759222017,-0.3415081713594202,-0.6419261047587229,7,0,711.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8936561758920847,-0.8443551602210324,1.474635053079665,7,2,711.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.7667171001468562,0.3882298847136041,-1.5846888013686664,7,3,711.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.0791727430472735,-1.1487741189766068,-0.2640552378001878,7,4,711.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.6832346449270212,0.412355697117207,-1.2946847294911903,8,0,416.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.1823399136080111,0.6460236779251368,1.5224661488517552,8,1,416.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.8936561758920847,-0.8091152095191404,2.061386607832888,8,2,416.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.0420694296162358,-1.0983538818185152,0.0356576387303244,8,4,416.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.824161532931433,1.8374050881929456,-0.5387968390931626,9,0,433.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.9244061822287668,1.6885840656134177,1.5676048918012473,9,1,433.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.940035317680882,-0.9720322123794256,0.2487482966103996,9,2,433.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.107000228120552,-1.1571774918362887,0.6468640135278095,9,4,433.0,PA13
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.1822715057715177,0.1658287626636352,-0.2982377820184301,1,0,314.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5986224136615782,-0.64938804137936,-0.2879105150076749,1,2,314.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.6368778262841477,1.745164487499092,-0.187105035539055,1,3,314.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-1.027348487075827,-1.110443654616933,-2.291640484094461,1,4,314.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,0.0138434055016342,-0.0649927099508439,-0.5574830628598502,10,0,355.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5986224136615782,-0.6323554136291821,-0.0998581878118279,10,2,355.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,2.034980608740236,1.90785544911286,-0.6168897313106866,10,3,355.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9201669687222648,-0.9935645883312296,-0.562423682293567,10,4,355.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,1.0091003616418546,0.9064544038006792,-0.601331060334087,11,0,433.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.5679991227034176,-0.5037297075157701,0.8878218151542926,11,2,433.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,2.203408709010119,2.098738346313129,-0.5773412216048778,11,3,433.0,PA14
-0.1170411471961305,-0.1170411471961305,-0.1170411471961305,-0.9661019051595056,-1.0611077673405556,-1.7728754435541931,11,4,433.0,PA14
