E4:ACC_mean,E4:ACC_sd,E4:ACC_range,E4:ACC_max,E4:ACC_min,MOTION:ACC_meanX,MOTION:ACC_meanY,MOTION:ACC_meanZ,MOTION:MAG_meanX,MOTION:MAG_meanY,MOTION:MAG_meanZ,MOTION:ACC_magmean,MOTION:ACC_magenergy,task,stage,Topic,PID
0.1194680789681512,-0.019115453591549,-0.005562615649085,0.1035085543006595,0.1233157109686867,1.4836565039856155,-1.6137248066388443,-0.0034058546095283,0.2791155074570486,1.4716214377526406,0.0297777023953152,1.0218674463566475,-0.0181860923485038,2,1,419.0,PA10
0.6499135343752747,-0.4981215905172541,-0.4111561076537935,-0.0958867778562025,0.6754262361114801,1.3477640537679505,-1.2577221285482876,0.3118602298395427,0.0584267243616431,1.5052847082939338,-0.09454650227624,0.6634448402554222,-0.0070047752465992,2,2,419.0,PA10
2.0474583509016484,3.0223702501144696,3.496149433745241,4.146463667405099,-2.1143040966541955,1.70936811522354,-1.890540465392696,0.4063134399200709,1.0028297669849195,1.336597930888929,-0.2806711337315879,0.951748117926578,-0.0025641250245848,2,5,419.0,PA10
0.0895745588811706,-0.4012056513450724,-0.2892527010394433,-0.0921357348242073,0.4482844071424723,1.3273586039245455,-1.404335983241521,-0.1229493455382651,0.6410954191332466,1.2116490938618545,0.2857051866881474,0.8384164170728683,-0.0135529457416685,3,0,708.0,PA10
-0.0556497787388914,-0.314753330018678,-0.2613191338101761,-0.0993489661253989,0.3874413281612101,0.9180508452594688,-0.7981406683980345,0.2069709063519137,0.1462210831784066,0.9881517644651496,-0.2985160372452243,0.2427983038144824,-0.0128597225947846,3,2,708.0,PA10
0.4987985468210577,-0.0794702744157321,-0.0729163668990738,0.118186852778723,0.2670642195081802,0.9554265124991284,-0.6650284887792214,0.7190118842836375,0.6692320996777913,0.5936497204704322,-0.6235702263896007,0.1663822682148497,-0.0308452677491283,3,3,708.0,PA10
-0.0345406376044314,-0.1495233995296162,-0.2659046473034471,-0.2561576522867202,0.2253084333103869,1.0257794175079162,-0.3785173987813697,0.4643862922025218,0.0551715238463026,0.8105911547194421,-0.5733733075180472,1.4151644455603078,0.0682791286592403,3,4,708.0,PA10
0.3146610565325554,-0.5162521270786763,-0.4299055684600594,-0.2885662693844571,0.501081309010754,0.8363616870195406,-1.0282071863462203,-0.0456906375749154,0.032718487929184,1.152950008597264,-0.0914963157141246,-0.1892567545853768,-0.03540434697733,4,0,711.0,PA10
1.280728334073724,-0.4303249305935645,-0.362769181084808,0.1182174633503968,0.8168949376253709,0.8520877214210419,-0.946095986941226,-0.3845387825390745,0.3797495239078777,0.8975823494566632,0.2758351465872425,0.4293304478917214,-0.0259485589311868,4,1,711.0,PA10
0.8079674619992249,-0.4328178370604728,-0.3796779992872719,0.0116281880104809,0.7328471912908253,0.6619610088256932,-0.7433654390592374,-0.2558390377179412,0.1004454929808528,0.7158232432819887,0.0524451708969658,0.0283278514812702,-0.0160095809804761,4,2,711.0,PA10
0.8619461883118578,3.131062034907714,2.6992677854775584,2.1555281830927235,-2.7717345798943067,1.6044312435624326,-2.0617441169203445,0.6748062287564546,-0.5114468215927861,2.156726856692752,-0.896709232336244,0.1765095968817973,0.007882818841344,4,5,711.0,PA10
0.7958225056501751,-0.2002696793003971,-0.2405470566780077,0.1027740544210625,0.5682377092862617,0.5438743926705734,-0.5786472024002401,-0.6694617213093214,-0.3831684411538858,0.8116700783913819,0.3502743227313841,0.5195649494284988,-0.0217897716907478,5,0,353.0,PA10
1.0966798493882235,-0.2426153984325115,-0.1334372897586795,0.2294121552966986,0.503032502899482,-0.0454749972062466,0.2198499997595466,0.3586652623685358,-0.5605320803301294,0.1821119633589578,-0.699762873915899,-0.4386929349803267,-0.0380706031287559,5,1,353.0,PA10
1.3826531551497838,-0.6398703334807253,-0.5293354944128208,0.0493610003324875,1.057826819079976,0.1584207681743169,-0.1001154744473664,-0.4048549141234808,-0.977570189811051,0.5834819199229316,0.0035203937637553,0.1219888475415199,-0.0146036970551159,5,2,353.0,PA10
1.7889574249546183,-0.3143062724365368,-0.3144740476343232,0.4234609529798543,1.057826819079976,-0.197003989240446,0.4866473855826977,-0.0176769139906494,2.142598204470935,-1.0137554245711282,0.0972290152917595,0.3189396612592601,0.0524686726185605,5,4,353.0,PA10
1.0799183829700632,0.7285974681213985,0.7137760050129743,0.9280208077325172,-0.3428956288670722,-0.2906611053130384,0.4284026692844351,-0.1114224568568949,0.1328496037781956,-0.3325191798035906,-0.0003525385922281,-0.0847469873900581,-0.0358376069120704,6,0,433.0,PA10
0.4904708961972948,-0.1895059361163321,-0.0596677459905325,0.226511632596232,0.3599453816106687,-0.56256837013381,0.702928427493976,0.4125805880752766,0.41057538338901,-0.8890442326274349,-0.478692367529358,-0.6889217104878126,-0.026218215062841,6,2,433.0,PA10
-0.1796596673689932,-0.1781049442318885,-0.2623616295522423,-0.2337758650125014,0.2429711839677306,-0.07133923273282,0.1296068751670022,-0.2378600364725102,-0.2057870074140773,-0.20406452468715,0.0950862876653584,-0.1551964319042981,-0.0357951444274952,6,3,433.0,PA10
0.9959284439536934,0.7469650101330789,0.8172462008304731,1.1983385441802954,-0.2446695419853486,0.9267756473592498,-1.178766131972816,0.1603817484527635,0.0112345640441498,1.1001220585902771,-0.2630633303345708,-0.3366544830946835,-0.0346763013933127,6,5,433.0,PA10
-0.6121755086413947,0.0788603428725049,-0.109791530014934,-0.1562963363322571,0.0379816945930105,-0.0103356773781464,0.3268603172571677,0.85343044500929,0.7930614439404159,-0.4063019808416958,-0.8579823599994467,-0.5222883005602749,-0.0344664909312897,7,0,416.0,PA10
-0.8409920853439573,0.0005006850312225,-0.0745551814756963,-0.3437794694344125,-0.2331033384805143,-0.7189891700973269,0.8186782344828312,0.5050005716807856,0.2554150716547624,-0.8360235033599983,-0.3320257845132169,-0.8458865128525621,-0.0442153237759788,7,1,416.0,PA10
0.4045361356340954,0.4014435229803526,-0.0435310004476643,-0.0156304723138443,0.0655421112691636,-0.4407607231626451,0.5791209031585282,1.0004466639104244,0.4504169031389505,-0.4388087546054317,-1.0857622582143522,-1.266602849438216,-0.0344351015328477,7,2,416.0,PA10
-1.1776394720259873,-0.6061951522575174,-0.4794558267242927,-0.8505721171438023,-0.0171922895112641,-1.0256475017747164,1.3381267248777318,1.2503134884295366,-0.119691444164122,-0.9895741002506327,-1.2966867299373626,-0.6196352623970545,0.0389864103915606,7,4,416.0,PA10
-1.2648753447404786,-0.0988420868814425,-0.1002242207751038,-0.2511009944172273,-0.0834479695841282,-0.1854476472743224,0.3911130133039278,0.3787162230575255,-0.3408221365119661,-0.038852495754931,-0.3691483006397863,-0.4240193516119371,-0.0342401698205259,8,0,743.0,PA10
-0.9478262719782544,-0.1843730841535685,-0.1451026017349108,-0.4306713304912837,-0.1939497535300353,-0.78359345788398,0.8185686397765072,-0.4472894342045727,-0.5994261754115242,-0.4971478321411833,0.4015456284163681,-0.0175741493062203,-0.0332193339924491,8,1,743.0,PA10
-1.1507074195387403,0.0921195691891848,-0.0397601998477162,-0.1458257684288077,-0.0834479695841282,-0.2598172524549326,0.2773506274175871,0.1440090955178745,0.971889352906412,-0.7887032816004901,-0.2476237451092268,-0.7888648756988872,-0.0276307937328547,8,2,743.0,PA10
-1.0818931986170632,-0.1315364655387379,-0.0544830020041747,-0.1207756131719213,-0.028231347146161,-0.7616045648305385,0.8728305521009971,0.0247169910837927,0.6937244642799489,-1.085239365520293,0.0975950645946061,-0.2877279997161958,0.0010637891258862,8,4,743.0,PA10
-1.3345928073249702,0.0785972318298244,-0.0392538732034053,-0.5075144225430924,-0.4784398080878746,-0.6534640389793815,0.644897091185629,-0.4759063014972073,-0.5520745701010782,-0.1969535299346625,0.6240578483825331,-0.1004453859986889,-0.0248166594964567,9,0,355.0,PA10
-0.1018848343244218,-0.3635995285698337,-0.1944020342308092,-0.5276240593810619,-0.2060602121579632,-0.3352464981408565,0.5323208860474592,-0.5948561904924883,-1.7064042487993965,0.2970476262194826,0.3524568916995921,0.6280433074040288,-0.0074558421178199,9,2,355.0,PA10
-0.0488484234837264,-0.2820163606392978,-0.2180502253206454,-0.457154592930842,-0.0844329934032317,-0.9349932575545477,0.8665770434934582,-0.7611803489617339,-0.1481250465988864,-0.8917572848569691,0.7639074004991193,0.0444235359916406,-0.0319266146355698,9,3,355.0,PA10
-0.2382892298902076,-0.0535643580891675,-0.0020600964279946,-0.5276240593810619,-0.5708974206541179,-0.9122729237703476,0.6136391412232697,-0.16587776964075,0.0223847173443527,-0.3944448405851519,0.5716289117773133,-1.459687958042246,0.0266869180128735,9,4,355.0,PA10
0.8475303716961401,-0.1904759480939268,-0.2228718707037192,0.0207139133632399,0.4835526705705394,0.4221308209536526,0.1597904101937604,0.1479096789947778,0.1301948337026439,-0.1672893512201106,0.0579937944381776,-0.6321034001662784,-0.0447274039247999,10,0,743.0,PA11
0.6681216077543435,0.0024713791318756,-0.1626296668949989,0.0634163804734036,0.414491382476792,0.4351227327696489,0.2213760717932107,-0.3322876026207932,0.1066576206498296,-0.2528380077248092,0.3583829104691386,0.2133224296171656,-0.0085407907140545,10,2,743.0,PA11
-0.8134648210857989,0.0939892437369471,0.1253719023430383,-0.0618467202241683,-0.3360712978625043,0.3032684468072013,0.1375790070323402,-0.2403891457146962,0.2207896159802654,-0.196624667887829,0.3659254137588146,-0.1219853382716562,-0.0364500473640518,10,3,743.0,PA11
0.20187185682231,-0.123500722505074,-0.1724199940563351,-0.1235706551233762,0.19593657615087,0.1800052922991991,0.742294714710657,-0.4886139330280659,-0.3330310297747118,-0.7569732855470567,0.6622660852006985,-0.1242772025760586,-0.0175088034570791,10,4,743.0,PA11
1.065721090023544,-0.248400133922348,-0.2465569460284816,0.0766468286953287,0.6035137690263963,0.3731425390304143,0.010283311132697,-0.1577649340026952,0.0034846063750453,-0.067526659693275,0.2352540425707055,-0.0281608365009893,-0.0336951810112473,11,0,433.0,PA11
1.027009072603597,-0.2947252302369831,-0.2897097955224215,0.0460086566769887,0.652920842368684,-3.513173068586913,-2.835485270080215,1.0794169427384115,-2.6976489033718987,2.7270599907156825,-0.8725069318862052,0.801311222571735,-0.0088219448361339,11,1,433.0,PA11
0.1187866780043905,-0.1028439090201241,-0.0933625189404926,-0.0830836018600514,0.0854572279202124,0.5690769914159308,0.1380153276502347,0.9370975186717644,1.0127485845549056,-0.3672792593074613,-0.6146654457097787,-0.6942826650392346,-0.0333682428924803,11,2,433.0,PA11
-1.100543670835343,0.165693787997582,0.1483146582462383,-0.0872379605823927,-0.4155322263911978,0.2432809683426092,0.6359111013714603,-0.1306304232155784,-0.0344277518719887,-0.5623985558075121,0.2180789796644223,-0.4874353966883792,-0.0455150318051647,11,5,433.0,PA11
1.5106220581281136,0.2941065055806129,0.2186988134656385,0.5872487824288485,0.3008956308422886,0.2832814844829695,-0.2993140274798459,-0.5597064395506498,-0.224895481486303,0.2046982411148106,0.5785358675507838,0.3633791187236057,-0.0224131137329136,12,0,314.0,PA11
0.9334623245275856,-0.157025216525881,-0.2059222316910651,0.0863609911082268,0.5325680012740336,0.0094628301682877,-0.67731084203135,-0.2289289352515009,-0.1722605730285471,0.5644455719887292,0.1982432270592935,0.3280272986734449,-0.0244454864266855,12,1,314.0,PA11
0.9843405640137384,0.2278177816960327,0.2365072737757165,0.4703540193076126,0.1151874218956318,0.3480591703254855,0.3964673628358872,-0.0557828644684209,0.4426868335729742,-0.5573171254542374,0.3373138673681718,-0.5091256536189452,-0.02750181382254,12,2,314.0,PA11
-1.2153067779076645,0.1696608905600038,0.1003337289508115,-0.0928790363864529,-0.3243210154364093,0.3618894657214518,0.5242747503618709,0.269072231182086,-0.1315220005907752,-0.4236679689814474,-0.2373064654543209,-0.5854997353666197,-0.0455823767348967,12,5,314.0,PA11
-1.2633021213991746,-0.2399121531428852,-0.2157184324238121,-0.518097636684048,-0.2187569724240342,0.2393815379642158,0.477702780880189,-1.15183414993514,0.6776900404508812,-0.6425366024019776,1.1905909460632993,0.6749772713192718,-0.0081641838091632,2,0,725.0,PA11
-1.38945654949707,-0.2255416372582313,-0.2037618344795887,-0.5345416955384349,-0.2642664404438237,0.1507832139432982,0.6918532686153621,-0.8451566050460149,-0.2756005635208545,-0.7209996752444401,0.9433849380950404,0.2525682007686101,-0.0068583687865757,2,2,725.0,PA11
0.2863529831808532,0.1931845161024862,0.2408484002180747,0.1540135070114498,-0.2974338936761798,0.392045288424232,0.2228560214810123,-0.3210452808074504,0.0734272968839653,-0.2234807963814097,0.2519757858123482,0.2390735994989721,-0.025890209077965,2,3,725.0,PA11
-1.5527688477861434,-0.1088838351965383,-0.0720910745009676,-0.5059926052355896,-0.4978926873849026,0.0833077690781714,1.0312513573179958,0.3557786573399827,0.4830179492599549,-0.9556192695731668,-0.2630527391198993,-0.6199223519055983,-0.0422945120351692,2,5,725.0,PA11
-1.0601147491474188,-0.378680515528176,-0.3572509588968093,-0.6338929280733914,-0.076248567444802,0.3770160019448951,0.4722981072996624,-0.2514339489675402,0.2155034181006355,-0.5266318754727792,0.2348767323465541,0.058629234490299,-0.0300757153471653,3,0,416.0,PA11
-1.0581766114273656,-0.3884981798579877,-0.3770564174434356,-0.6338929280733914,-0.0356269391588589,0.3389428039088855,0.5319487296384419,-0.1166100930252231,0.8154114977964522,-0.7490705186757057,0.1585601084107443,-0.3718740820856198,-0.0245047433685973,3,2,416.0,PA11
0.8053168560373692,0.2005199457736871,0.2105534774532917,0.3990865398121415,0.0774670819255884,0.2903250151524134,0.6361734296776446,-0.1326390384301262,0.3150606794410426,-0.8049411496826345,0.2408133022652444,-0.0848493737331917,-0.0346219103518492,3,3,416.0,PA11
0.0235111576395994,-0.1338315995975674,-0.1563723570967781,-0.1536313411606644,0.1246585547361331,0.2923396135619437,0.7275796533028462,0.4210482176925788,-0.0772783289931214,-0.8662750448604861,-0.2569497356694219,-0.532813619558747,-0.0060483730228898,3,4,416.0,PA11
-0.5082905304340846,-0.0933454688973776,-0.0847067366623775,-0.1735777418515618,-0.0477857565146803,0.4347921429466687,0.392947088356871,0.505803646945388,0.5986247793644074,-0.4726917344297366,-0.3667966597622955,-0.4832246133370032,-0.0396476284320496,4,0,711.0,PA11
-1.1965245433903648,-0.301923090558413,-0.3127160150796359,-0.6157465218753537,-0.1444325006068609,0.4080093939091521,0.6238297348448817,0.8417460532774558,0.5280360748630302,-0.758147878106682,-0.5622244269122023,-0.8450761194920919,-0.0537842274473013,4,1,711.0,PA11
-0.6448831570279787,-0.3192863593858542,-0.3178579271383944,-0.4483339932762369,0.0797675866764094,0.5222445507733827,0.2782186623925081,0.4126300399146537,0.6160989030773687,-0.4170593180839236,-0.311275983732989,-0.1995417301331098,-0.0198086231145784,4,2,711.0,PA11
-0.849074280872559,-0.1921904883793047,-0.1935931409823019,-0.3600591054503305,-0.0624459977347125,0.4011350143565958,0.304881978560428,0.2185158370556865,0.4022228011234646,-0.5784464642923686,-0.2505493148967939,-0.3273271044993943,-0.0008987586183004,4,4,711.0,PA11
-1.3981270325460395,-0.3725952689306068,-0.3624644588977596,-0.7110935730223881,-0.1640798942080275,0.2395053643661938,0.6287127801489648,-0.4415475488577058,0.5063973206956699,-0.8882652405980811,0.4402613584977324,-0.0370210758784296,-0.0334472304223308,5,0,448.0,PA11
-1.5200311505929849,-0.4137966514192772,-0.3975631829703842,-0.7690015601078097,-0.165994151967702,0.3066931128739901,0.4317229707221403,-0.7862548912430439,-0.2359288192244217,-0.5920671821490366,0.6867494791599227,0.3260355237729968,-0.005363102002555,5,2,448.0,PA11
0.7253975594118495,-0.1482489856139661,-0.1242919759206437,0.1315166452058185,0.4227699216629051,0.3507595703545804,-0.3233875554527327,0.0699435216905028,0.3645659101670816,0.2220219446336718,-0.0180223122128573,0.2535701857961903,-0.0237826981697787,5,3,448.0,PA11
-1.1635014602841829,-0.2020356701972013,-0.1468843040412615,-0.5218027423792068,-0.3646664690472582,0.0911806517158976,0.8741752751686601,-0.1801186694312391,0.105774115110711,-0.8271220383058051,0.287041417405485,-0.5004934762940626,-0.0389545478092725,5,5,448.0,PA11
0.6824714522123215,-0.202486035953338,-0.2010880114528629,0.0319884182094458,0.4532619364897571,0.3636657329534423,-0.2905912140562136,-0.0024824475537054,0.2357425083267565,0.1444499094960659,0.0500971096060121,0.1022095342842416,-0.0272423899693087,6,0,708.0,PA11
0.3806212663709871,-0.1298227433640063,-0.1931814106992889,-0.0234842823586672,0.3662503250782888,-1.0365912407535736,-1.580243962207293,-0.3620466395927579,-0.9218900778094636,1.5112505344044798,0.146293130958748,1.2083347555697597,0.0022184104916984,6,1,708.0,PA11
0.8060910100828272,-0.4137966514192844,-0.3975631829703842,-0.1066841705171335,0.6792631828123867,0.4375464155108761,-0.0676277398799217,-0.4979795813167156,-0.88097126153525,0.0977349122569491,0.2653091336761282,0.5726735697489457,0.0014493236718158,6,2,708.0,PA11
-1.2333933585870849,-0.0825034481379258,-0.0404625882305059,-0.3848183303542907,-0.4081196716030109,0.2766704047532678,0.5317545468027541,-0.3011876027971975,0.3955769629973404,-0.53294388087487,0.3655903235758608,-0.1176297176613441,-0.0320881675849196,6,5,708.0,PA11
0.1459637712275101,0.2924647657549789,0.3523174654587888,0.3324118167650869,-0.2983864620365383,0.3172535208094359,0.4097371625536707,-0.4228311655435663,0.2433008639895116,-0.5021245951162475,0.5280114484179513,0.0045539915097864,-0.0286447008108079,7,0,355.0,PA11
0.4316108146443231,1.3058629931324697,1.5440723670187286,1.6237744235586111,-1.0946615158642137,0.0369640045684712,0.439080993502738,-0.9086213696087206,-0.4902689536278373,-0.3652149556539473,0.9262774937250864,0.477250834724742,-0.0002003147078197,7,2,355.0,PA11
0.8036371666475431,0.4191988256960403,0.3538494068991714,0.5113344324303833,-0.0731853514227255,0.3191046700701078,0.5075120491651992,-0.1452852240786138,-0.0413829004076186,-0.4946990151721921,0.2433733589337758,-0.1811740930074894,-0.0353256156446926,7,3,355.0,PA11
-1.0306339249252987,-0.0633663924371764,-0.0012373656579242,-0.301855521652432,-0.3826937325907888,0.1771305561357045,0.8066753146037896,-0.0894118364736839,0.2084449967207048,-0.8036952782603043,0.2145647053014469,-0.1733518297128757,-0.0341768670533269,7,5,355.0,PA11
1.013019135205801,0.5286913911822896,0.3603362367152254,0.6178690575175093,0.0494707097589455,0.2172366419513178,0.6838158988126505,-0.518446286170503,-0.2974614616392684,-0.7016634369012618,0.57501658933912,-0.0098221302205155,-0.0302189683422255,8,0,320.0,PA11
-0.374050575463388,-0.0995269435596825,-0.1420599175890648,-0.2385319405845723,-0.0130478713726273,-0.5244070401422415,-1.01421218746072,-0.2740022919396617,-0.7689114530519885,0.914317207137908,0.4182196706268787,0.7191904437675934,-0.0113043756866915,8,1,320.0,PA11
1.138268560562376,0.2362441199112855,0.2187091617878739,0.5641538036508341,0.271400319334809,0.3448823563572131,0.4663274205510837,-0.010596463973397,0.3766923578750244,-0.6767972061471835,0.2386248515329992,-0.4046306655750988,-0.0244410047294113,8,2,320.0,PA11
0.0677917575177573,-0.0409783310984205,0.0258439555468541,0.1759525059303364,0.1715459034942948,0.1559126369192462,0.9031217334601556,0.4019880696295212,-0.2551713439948436,-0.8806467193346984,-0.1316973874021358,-0.8810977983870897,-0.0307385206362004,8,4,320.0,PA11
-0.9505716130985428,-0.1917263139929629,-0.2069195168577352,-0.4790440844865009,-0.1869632212977633,0.2293549558706153,-0.6668864584059919,-0.3218122794395565,-0.3887304754835913,0.6821459199301619,0.5884547537175464,0.6861152502682119,-0.0132355726211719,9,0,419.0,PA11
0.7962570583291508,-0.140861071790189,-0.20274633562587,0.0321002602860948,0.4568059465431712,0.4619114889751776,-0.2706390406660904,0.0983743069053162,0.6497972116933789,0.1211610724678085,0.4632582066049864,0.1386477030742003,-0.0104911073757757,9,2,419.0,PA11
0.1170684378358766,0.0007682953592619,-0.0201544830050875,0.0293757880767211,0.0788272189443126,0.3564051210572789,0.0178767981858336,0.1161741534772341,0.2368168321640859,-0.0568195570377073,0.0516435038679876,-0.1685976222166728,-0.0349367098615954,9,3,419.0,PA11
-0.9181017030712076,-0.161989286915749,-0.1624951079319798,-0.4203507668649818,-0.2031739929617229,0.2750060001086767,-0.0764186899886212,-0.3745843126160408,-0.1147417438102526,-0.0158471579973855,0.7915018428026195,0.5783202430002721,0.0095644341032326,9,4,419.0,PA11
-0.2177356578846237,-0.1667167022804582,-0.2549006452258991,-0.2637835441944061,0.21048985964287,-0.4362505237364158,1.1551052375807354,-0.6894627668212537,-0.1997651522322264,-0.1403572122335039,0.3455646524656878,-0.0101438777746082,-0.0432970325574395,1,0,725.0,PA12
-0.5714989896086089,-0.2224298424618137,-0.2825392554303829,-0.3090751074361452,0.2104898596428701,-0.414419574628169,1.1434129740174104,-0.6809340529101281,0.0053251455626657,-0.1966174288312244,0.3782881457954776,-0.0030626356234875,-0.0445266066860897,1,2,725.0,PA12
-0.8250153610270123,-0.246159900610814,-0.2572299603274706,-0.367397659394062,0.0740179416157441,-0.3642781167467866,1.0274915680796186,-0.6984769813342299,-0.0896876531977999,-0.1687150195990594,0.3399815389542143,-0.0091739347236843,-0.053030331560651,1,3,725.0,PA12
-0.6080405713771684,2.7099980184083643,3.2167587789041545,2.300097136945978,-4.0631345805212185,-0.1898519999251863,0.5856117588932716,-0.3812188016444129,-0.1739494579285382,-0.0846831344332874,0.1575423629905407,-0.0288700873127234,-0.0503091905607088,1,4,725.0,PA12
0.3136725343932675,0.0872056739152811,0.0904866325376457,0.3560105914704782,0.2840690564480467,-0.4693232906091141,1.0186119196728611,-1.1240901674848012,-0.0605434272113888,-0.1801736420500482,0.5720318607621021,0.0100880683124541,-0.0469874750659538,10,0,419.0,PA12
0.2225651943324659,-0.1104147615981357,-0.1006819977385543,-0.0369225819561727,0.1751290518702928,0.6681250402365265,-0.9240046910801132,1.9697800004238293,0.7374441430857653,0.7745806546072403,-0.2021750092680281,0.5827380244147123,0.5746108712529482,10,1,419.0,PA12
-0.8585094291673331,-0.1576543765499869,-0.1914848144414822,-0.2350559478918414,0.1076647743287274,-0.0288893978349315,0.3099972930605351,-0.1134178458099152,0.017320313569998,-0.0995036112863519,0.0385414810418515,-0.0512493925574788,-0.0554106717123101,10,2,419.0,PA12
-0.6845433462908646,-0.1468704614299756,-0.245616308044322,-0.3228227437171341,0.1089486068421557,-0.2348087748553111,0.7485474366600242,-0.6706916645186725,-0.1918758193997599,-0.1121265023469945,0.3340314696883466,-0.0228941940737246,-0.040545104331139,10,4,419.0,PA12
0.6073422493543927,-0.1086926352721683,-0.1302670290590545,-0.0373324927996955,0.2408662413409223,-0.0629197370649399,0.438035749981925,-0.3017072218225662,-0.0470498170902067,-0.1063450988441096,0.1527674078654599,-0.029852791979621,-0.0534138480147816,11,0,416.0,PA12
